"district","hour","sex1","sex2"
"7808","9am",18034.679,24085.663
"7809","9am",24089.737,25802.679
"7810","9am",7224.471,9294.617
"7811","9am",21625.061,32500.939
"7812","9am",70382.057,67349.74
"7813","9am",13825.481,14455.132
"7814","9am",8278.966,7283.526
"7815","9am",11888.369,14616.147
"7816","9am",47800.915,55590.003
"9101","9am",34440.743,33688.327
"9102","9am",16510.314,20926.283
"9103","9am",21862.46,27037.973
"9104","9am",14232.603,17970.419
"9105","9am",31015.245,30278.21
"9106","9am",33073.85,36031.256
"9107","9am",25239.734,32316.987
"9108","9am",17359.706,25276.356
"9109","9am",26252.53,27351.585
"9110","9am",23008.848,25783.209
"9111","9am",35048.48,27842.012
"9112","9am",19505.658,18141.816
"9113","9am",37829.131,36574.555
"9114","9am",18472.6,19700.432
"9201","9am",46773.585,43546.404
"9202","9am",28649.599,38629.597
"9203","9am",63531.966,79176.782
"9204","9am",57736.536,54137.343
"9205","9am",64146.793,73267.172
"9206","9am",38929.499,45657.066
"9207","9am",29272.06,35027.489
"9208","9am",35164.199,42858.557
"9209","9am",57290.21,57060.025
"9210","9am",41535.831,56883.686
"9211","9am",31623.765,34151.86
"9212","9am",28725.942,33284.003
"9302","9am",14974.317,18013.098
"9303","9am",43622.521,57349.037
"9304","9am",57200.224,54421.633
"9305","9am",24775.145,33028.035
"9306","9am",33872.203,37501.876
"9307","9am",24068.103,34566.428
"9308","9am",22283.343,26692.665
"9309","9am",44999.961,46330.492
"9310","9am",37333.046,46070.049
"9311","9am",46883.999,50308.622
"9312","9am",91733.728,83372.176
"9402","9am",44262.158,51355.209
"9403","9am",57056.902,58160.933
"9404","9am",30881.591,31316.469
"9405","9am",34795.128,31100.474
"9406","9am",35561.843,44166.126
"9407","9am",33650.994,46695.481
"9408","9am",25334.82,36250.079
"9409","9am",59364.039,60822.718
"9410","9am",17145.104,16372.812
"9411","9am",19889.935,22159.343
"9412","9am",9505.348,14029.208
"9413","9am",18481.053,23970.132
"9414","9am",8972.776,13240.458
"9501","9am",28011.159,34213.933
"9502","9am",27172.739,32518
"9503","9am",19159.73,20266.898
"9504","9am",15490.795,16908.82
"9505","9am",23256.484,28520.475
"9506","9am",20086.277,23836.309
"9507","9am",26475.224,30509.829
"9508","9am",33576.766,40531.867
"9509","9am",17875.731,19558.091
"9510","9am",22896.384,31743.607
"9511","9am",23729.45,33066.114
"9512","9am",19007.657,29302.568
"9513","9am",13218.25,17971.945
"7501","10am",92874.311,96921.975
"7502","10am",99654.736,117612.35
"7503","10am",114717.881,135935.236
"7504","10am",55826.083,58332.477
"7505","10am",51578.714,64866.543
"7506","10am",65405.63,72932.298
"7507","10am",81471.769,88440.695
"7508","10am",45643.567,58756.495
"7509","10am",89640.331,110823.962
"7510","10am",63914.77,88567.511
"7511","10am",65088.267,77090.39
"7512","10am",63778.262,66343.066
"7513","10am",57298.35,71293.231
"7514","10am",56113.438,68849.935
"7701","10am",51801.975,55515.668
"7702","10am",53785.932,63765.727
"7703","10am",41992.442,33794.014
"7704","10am",26298.928,38397.583
"7705","10am",14582.182,17942.941
"7706","10am",16592.123,18624.552
"7707","10am",20942.358,22883.392
"7708","10am",18014.447,29100.678
"7709","10am",24109.782,19354.914
