"district","hour","act1","act2","act3","act4","act5"
"9201","8am",79121.13,16268.767,1381.1265,0,2352.85325
"9202","8am",62685.88,8010.7245,1384.20116,0,243.28977
"9203","8am",110515.24,20083.7043,3870.55851,0,1442.93876
"9204","8am",64995.27,22694.7195,1737.2046,0,1896.85282
"9205","8am",78600.06,24464.5027,1223.87919,0,763.16676
"9206","8am",70055.13,15825.4193,0,0,290.40694
"9207","8am",64225.56,4978.7265,1153.75614,1483.80714,1188.67471
"9208","8am",71872.82,9289.9736,1261.74302,0,291.5495
"9209","8am",100020.61,15009.3189,383.74053,0,1002.30121
"9210","8am",90061.88,14282.2022,2768.53534,0,195.5119
"9211","8am",58508.24,11363.8446,210.42587,676.81269,0
"9212","8am",56097.43,7793.563,823.29183,0,1615.06025
"9302","8am",32929.65,5410.9037,0,133.16206,556.42389
"9303","8am",83333.91,16863.8664,815.48679,571.89529,304.30415
"9304","8am",90673.79,14058.8705,791.34198,0,0
"9305","8am",53388.91,4034.5798,673.39472,0,1146.99036
"9306","8am",67633.36,7029.0887,1394.93969,0,512.05208
"9307","8am",56716.45,3924.6074,0,128.15256,1057.01668
"9308","8am",41502,8684.5475,596.05025,0,0
"9309","8am",63045.51,14305.2793,295.69522,0,1706.50849
"9310","8am",74652.44,10843.0842,287.14876,0,1887.88561
"9311","8am",85650.8,11718.6091,2992.4927,0,594.65738
"9312","8am",121875.56,31773.9294,3927.62073,1216.741,742.46891
"9402","8am",77147.78,14982.0954,2825.99698,302.76482,1363.84709
"9403","8am",89380.83,15973.4319,1559.65582,0,255.3811
"9404","8am",48162.24,11497.338,1514.61961,0,0
"9405","8am",43012.22,17040.8968,653.70196,0,586.67361
"9406","8am",54667.26,14146.6381,1728.94998,54.64181,340.83634
"9407","8am",79796.06,9395.9654,230.22151,0,1646.5596
"9408","8am",54701,4772.9944,4456.55123,0,1152.15724
"9409","8am",109517.63,16841.0513,2849.05896,0,1645.68371
