"IDH";"KREVI"
"030219";"2"
"004911";"2"
"P04007";"1"
"017014";"8"
"030395";"1"
"030509";"2"
"P03875";"1"
"006455";"2"
"P03891";"8"
"P03892";"7"
"P07141";"1"
"006711";"8"
"007569";"2"
"009699";"3"
"P00043";"1"
"P00045";"2"
"005058";"4"
"005364";"1"
"014466";"3"
"016028";"2"
"018256";"6"
"P03877";"1"
"030051";"6"
"P03895";"6"
"006706";"3"
"P00052";"4"
"011361";"7"
"019885";"5"
"P07193";"2"
"011370";"1"
"030209";"4"
"005806";"2"
"P04806";"1"
"006416";"7"
"020526";"1"
"030304";"1"
"006012";"2"
"033473";"4"
"000338";"2"
"000832";"2"
"033462";"2"
"010847";"6"
"032732";"4"
"P05145";"6"
"P05146";"3"
"001164";"2"
"000704";"2"
"009926";"3"
"000831";"3"
"033255";"9"
"033256";"9"
"033289";"9"
"033343";"8"
"000663";"3"
"033290";"9"
"033293";"9"
"033350";"8"
"033346";"9"
"033395";"9"
"033476";"9"
"033703";"9"
"P03090";"1"
"P03136";"1"
"009758";"4"
"P00495";"1"
"007085";"2"
"P04461";"1"
"P04649";"7"
"P00002";"1"
"P03085";"2"
"P07740";"2"
"P05295";"1"
"011264";"1"
"002438";"6"
"P08506";"1"
"002615";"1"
"002569";"2"
"P08505";"1"
"015591";"1"
"030375";"2"
"012075";"6"
"P05184";"2"
"P07687";"2"
"P07707";"2"
"030374";"1"
"002828";"1"
"P04202";"4"
"P05143";"2"
"P04251";"2"
"015590";"2"
"003459";"1"
"003461";"5"
"P04249";"3"
"002570";"3"
"P05120";"1"
"P05121";"1"
"P07739";"5"
"P04203";"1"
"P01024";"1"
"P01032";"7"
"003007";"3"
"003011";"5"
"P04250";"1"
"P05150";"1"
"P04197";"2"
"P04237";"1"
"P04241";"2"
"P03115";"1"
"P07641";"3"
"P07677";"2"
"P05731";"2"
"P05733";"1"
"007163";"6"
"P05095";"1"
"011263";"2"
"011277";"1"
"011625";"4"
"001985";"1"
"P05876";"2"
"P05734";"1"
"002594";"1"
"P07638";"1"
"P07639";"4"
"002596";"1"
"030435";"2"
"030436";"3"
"P04601";"4"
"P07492";"1"
"033159";"1"
"015538";"1"
"P08530";"1"
"P05185";"2"
"P07629";"1"
"007159";"2"
"007161";"1"
"P00957";"3"
"P07626";"3"
"P07627";"1"
"P04191";"3"
"003873";"1"
"033376";"1"
"P05082";"1"
"003239";"3"
"032908";"1"
"P04225";"8"
"P04226";"6"
"P05125";"5"
"003578";"1"
"003577";"2"
"P03425";"2"
"P03823";"1"
"032218";"1"
"032951";"1"
"032906";"2"
"004496";"2"
"005470";"1"
"P05128";"2"
"P03831";"5"
"031911";"1"
"003580";"2"
"004869";"1"
"P01439";"3"
"003690";"2"
"P03824";"2"
"002980";"2"
"004160";"3"
"017022";"1"
"003579";"1"
"P04219";"1"
"P04220";"2"
"P04222";"2"
"018516";"2"
"018792";"1"
"018970";"1"
"002202";"2"
"003601";"3"
"P04255";"3"
"P04256";"4"
"P04258";"2"
"002860";"1"
"002861";"2"
"002862";"2"
"P03660";"1"
"P03827";"2"
"P03828";"2"
"001172";"3"
"001173";"2"
"013651";"6"
"P07962";"5"
"P04235";"8"
"P04236";"3"
"P03519";"1"
"003342";"1"
"001626";"4"
"003605";"1"
"003606";"4"
"P05148";"4"
"P04234";"3"
"006613";"2"
"018290";"1"
"P05713";"6"
"P03193";"2"
"P04227";"1"
"P05714";"3"
"018502";"2"
"018515";"1"
"002203";"4"
"031250";"6"
"P04257";"2"
"P04262";"7"
"002206";"1"
"002207";"1"
"P04735";"2"
"017672";"2"
"P05808";"1"
"P05809";"7"
"018415";"1"
"021478";"1"
"021150";"1"
"021149";"1"
"017669";"1"
"P00672";"2"
"014068";"5"
"P01055";"3"
"P01056";"2"
"013766";"5"
"013765";"4"
"013770";"3"
"P07583";"5"
"P07584";"1"
"P05797";"1"
"P05798";"4"
"P05799";"2"
"P05805";"1"
"017858";"2"
"017859";"1"
"021047";"1"
"021075";"5"
"020925";"1"
"015737";"1"
"030743";"1"
"031015";"6"
"009469";"3"
"016115";"9"
"016325";"1"
"017258";"1"
"P08361";"4"
"033368";"1"
"033407";"1"
"017138";"2"
"011868";"7"
"P05653";"1"
"017144";"2"
"017145";"2"
"030800";"1"
"030801";"2"
"033007";"1"
"015576";"1"
"020926";"1"
"P05659";"1"
"021321";"2"
"030967";"1"
"P05346";"1"
"015295";"1"
"015578";"2"
"033182";"1"
"033006";"3"
"P05499";"1"
"030970";"1"
"P08542";"2"
"018459";"2"
"P07010";"1"
"033380";"1"
"033177";"1"
"P08362";"1"
"P08363";"2"
"P08546";"2"
"033846";"7"
"030788";"1"
"014678";"1"
"033169";"1"
"033209";"3"
"017187";"1"
"P07011";"2"
"018429";"2"
"030965";"1"
"011234";"2"
"011251";"1"
"P08405";"2"
"017184";"2"
"016252";"2"
"P04184";"2"
"033175";"1"
"P08543";"1"
"011850";"3"
"011857";"4"
"011858";"1"
"033174";"3"
"P08544";"1"
"P08047";"1"
"030980";"1"
"P04859";"2"
"010216";"1"
"030532";"1"
"P08232";"1"
"033171";"1"
"P08552";"5"
"P05303";"1"
"P05073";"2"
"012034";"1"
"P02790";"2"
"P02791";"1"
"030024";"1"
"031012";"1"
"031013";"1"
"031014";"2"
"013514";"1"
"P04895";"1"
"033265";"1"
"008745";"1"
"009169";"4"
"033366";"1"
"033367";"1"
"P00579";"4"
"013991";"1"
"013993";"1"
"010464";"4"
"010507";"2"
"010509";"4"
"010510";"2"
"033635";"1"
"033665";"1"
"P00947";"1"
"P00949";"2"
"011246";"2"
"011247";"3"
"033364";"1"
"P00944";"1"
"P00945";"2"
"P03943";"1"
"P03944";"1"
"033698";"1"
"P04932";"3"
"P04933";"1"
"010332";"3"
"011187";"1"
"011502";"2"
"P03993";"1"
"P07900";"2"
"P04931";"2"
"P07884";"7"
"011503";"2"
"P00939";"2"
"014225";"3"
"015604";"8"
"P05321";"1"
"P05322";"3"
"P05016";"1"
"P05074";"4"
"P02071";"2"
"P02072";"2"
"P05310";"4"
"P05311";"1"
"033666";"1"
"031420";"1"
"P03150";"1"
"P05967";"2"
"P07122";"1"
"P07271";"1"
"P00583";"1"
"P04166";"1"
"030977";"1"
"008953";"1"
"007262";"2"
"008956";"1"
"007261";"3"
"P08054";"1"
"007265";"2"
"010401";"2"
"011455";"1"
"007263";"1"
"P03149";"3"
"007295";"4"
"033018";"5"
"P04313";"1"
"P03147";"1"
"006979";"1"
"007446";"1"
"008951";"4"
"009933";"4"
"007297";"4"
"021708";"2"
"006946";"1"
"007194";"2"
"P03066";"2"
"009028";"1"
"009225";"1"
"009226";"3"
"P01892";"5"
"P02007";"1"
"P02771";"2"
"P02859";"4"
"P00499";"4"
"P01903";"3"
"009029";"1"
"007267";"1"
"008969";"2"
"008970";"1"
"P04167";"1"
"P04168";"1"
"P07709";"7"
"008510";"2"
"007266";"4"
"P00160";"2"
"P01203";"1"
"P05698";"3"
"001863";"4"
"P01910";"7"
"P02016";"1"
"P02017";"1"
"007252";"4"
"004256";"5"
"033122";"2"
"030377";"2"
"004391";"2"
"004392";"1"
"006605";"5"
"007247";"5"
"P00448";"1"
"P00449";"3"
"P03708";"2"
"P03709";"4"
"P02323";"4"
"P02325";"2"
"P02452";"6"
"P02453";"4"
"P02324";"2"
"P02329";"1"
"P02484";"1"
"P02489";"1"
"P07285";"1"
"017268";"1"
"008164";"2"
"P03291";"2"
"030933";"7"
"030059";"3"
"030251";"9"
"009759";"1"
"008166";"3"
"P02312";"7"
"014828";"4"
"015392";"1"
"016627";"4"
"030923";"7"
"034290";"9"
"019530";"5"
"019529";"3"
"P03992";"6"
"P04730";"5"
"021796";"5"
"016564";"1"
"034289";"5"
"004068";"4"
"P07332";"1"
"P02495";"1"
"014327";"4"
"018862";"3"
"016935";"2"
"002995";"6"
"005279";"6"
"005280";"7"
"005296";"3"
"P05811";"6"
"P00447";"1"
"P03978";"1"
"016518";"8"
"016519";"4"
"002992";"6"
"P05257";"4"
"032751";"6"
"004224";"1"
"005213";"4"
"020878";"6"
"021642";"4"
"008161";"5"
"011090";"5"
"002994";"8"
"005214";"4"
"004688";"5"
"032746";"4"
"021644";"2"
"021787";"6"
"P01125";"2"
"P01178";"3"
"P01891";"7"
"032750";"3"
"002195";"2"
"002374";"6"
"002981";"8"
"005297";"1"
"016936";"7"
"016937";"2"
"002982";"2"
"P02050";"1"
"P02051";"1"
"032510";"6"
"033057";"6"
"003967";"1"
"003968";"2"
"004865";"4"
"013654";"8"
"015765";"1"
"016432";"1"
"002375";"8"
"002376";"3"
"016716";"2"
"004345";"3"
"004346";"3"
"004687";"2"
"002605";"5"
"002607";"4"
"002983";"4"
"002984";"1"
"032466";"1"
"032467";"2"
"004222";"1"
"004223";"5"
"012478";"8"
"P02019";"1"
"P02320";"2"
"P02020";"4"
"P02021";"1"
"P07145";"2"
"018298";"3"
"016366";"7"
"033016";"3"
"P02018";"2"
"P00455";"1"
"P00453";"3"
"008965";"3"
"008963";"1"
"P00470";"1"
"031063";"6"
"009757";"7"
"018679";"3"
"P04650";"6"
"P04651";"5"
"P07120";"1"
"P07708";"8"
"P01827";"1"
"P01893";"4"
"P00454";"1"
"P00456";"3"
"P07585";"1"
"P07967";"2"
"P07119";"5"
"P04978";"1"
"P04708";"3"
"014508";"6"
"P07532";"5"
"006373";"1"
"007086";"7"
"P04705";"2"
"015187";"1"
"014305";"6"
"014306";"3"
"014658";"2"
"015169";"4"
"033938";"5"
"003420";"1"
"017378";"2"
"031023";"1"
"016399";"2"
"016911";"2"
"031024";"2"
"003464";"1"
"016913";"2"
"017365";"1"
"017366";"5"
"004850";"6"
"004851";"2"
"005206";"7"
"006017";"4"
"005208";"1"
"016912";"5"
"P00009";"3"
"P01252";"2"
"004873";"3"
"004895";"5"
"P01254";"2"
"004045";"1"
"006019";"6"
"P00006";"9"
"006050";"2"
"P01253";"7"
"P01840";"7"
"006051";"1"
"006053";"5"
"006054";"5"
"P01476";"3"
"P01839";"5"
"016679";"4"
"017271";"1"
"009038";"1"
"009040";"2"
"009045";"3"
"017089";"2"
"017272";"1"
"005330";"1"
"007088";"4"
"007090";"5"
"P00003";"5"
"P05554";"2"
"006016";"3"
"P01477";"1"
"004872";"7"
"005754";"2"
"006372";"2"
"031157";"3"
"031516";"2"
"033976";"1"
"004566";"1"
"016285";"1"
"P07621";"2"
"P07640";"1"
"006056";"2"
"030948";"2"
"014307";"2"
"016848";"5"
"004871";"1"
"014308";"5"
"014659";"4"
"003518";"4"
"004918";"3"
"005077";"2"
"003723";"2"
"005075";"1"
"016684";"5"
"007223";"4"
"017994";"1"
"007224";"7"
"P01256";"4"
"007232";"6"
"000518";"3"
"000519";"2"
"000520";"5"
"030433";"5"
"033207";"2"
"006789";"1"
"008292";"2"
"006791";"1"
"013190";"4"
"013218";"9"
"009719";"6"
"P04528";"9"
"P08605";"8"
"P05563";"6"
"P05564";"8"
"015497";"6"
"P08514";"4"
"013215";"7"
"013217";"8"
"009627";"9"
"P05246";"3"
"015495";"6"
"030010";"5"
"032530";"7"
"009721";"9"
"009724";"8"
"032529";"7"
"011210";"9"
"014587";"9"
"P05247";"7"
"018562";"8"
"018564";"5"
"033892";"3"
"014588";"2"
"014589";"9"
"032257";"7"
"033903";"5"
"033905";"6"
"013342";"8"
"P01348";"5"
"P01349";"6"
"018560";"6"
"P01882";"7"
"P01886";"6"
"013735";"8"
"010649";"7"
"020659";"9"
"P01346";"1"
"P01347";"8"
"014854";"6"
"016954";"9"
"018556";"2"
"018543";"6"
"P02141";"7"
"007990";"3"
"032844";"7"
"014586";"7"
"009728";"5"
"009729";"9"
"002424";"2"
"P02345";"6"
"P02346";"5"
"018550";"2"
"021486";"6"
"009751";"6"
"P00834";"5"
"P03838";"6"
"P02357";"7"
"P02363";"9"
"004269";"4"
"031398";"4"
"034488";"4"
"011397";"5"
"010491";"5"
"P02650";"5"
"010775";"8"
"014366";"1"
"016511";"2"
"032382";"2"
"016092";"3"
"014968";"1"
"015703";"2"
"010184";"1"
"010183";"1"
"031998";"2"
"P02845";"1"
"009574";"3"
"016078";"3"
"002725";"2"
"021813";"6"
"P03356";"8"
"016807";"6"
"030085";"6"
"P00445";"1"
"P04865";"4"
"016629";"8"
"002226";"1"
"016581";"6"
"019859";"1"
"002558";"3"
"021213";"6"
"016702";"5"
"019858";"2"
"004357";"2"
"020740";"7"
"020744";"7"
"P03995";"7"
"032303";"7"
"011772";"1"
"011979";"6"
"011981";"9"
"012883";"5"
"005768";"7"
"021628";"4"
"031917";"3"
"021639";"4"
"030689";"6"
"031001";"5"
"P00653";"4"
"P01036";"8"
"001052";"1"
"001053";"3"
"003137";"2"
"003138";"1"
"002801";"2"
"002803";"4"
"001680";"1"
"001681";"2"
"004040";"1"
"032714";"1"
"003367";"1"
"004557";"4"
"P04113";"2"
"001369";"3"
"021540";"2"
"001713";"1"
"003133";"1"
"P00428";"2"
"P00707";"1"
"P00708";"2"
"P00371";"2"
"P00407";"3"
"012446";"9"
"034463";"1"
"034840";"1"
"001929";"3"
"004560";"2"
"P02116";"7"
"002038";"1"
"008967";"2"
"P03844";"1"
"P03161";"4"
"P03164";"2"
"P00970";"6"
"P00435";"6"
"P00436";"1"
"P00878";"1"
"P00366";"2"
"P00689";"2"
"P00437";"3"
"P00660";"9"
"005739";"3"
"008078";"1"
"020836";"3"
"030207";"2"
"030056";"2"
"006043";"1"
"021662";"8"
"P00867";"3"
"P00386";"1"
"P00663";"5"
"008097";"3"
"P00695";"7"
"033889";"6"
"007989";"7"
"018558";"9"
"013083";"7"
"011804";"2"
"010281";"6"
"012606";"6"
"031472";"8"
"030031";"2"
"013358";"7"
"020501";"2"
"010683";"1"
"014732";"4"
"019610";"1"
"014885";"5"
"010677";"1"
"010473";"1"
"033374";"1"
"019888";"3"
"011154";"2"
"031757";"1"
"021158";"1"
"010472";"1"
"019846";"2"
"020310";"1"
"030804";"1"
"011632";"1"
"015592";"1"
"011623";"4"
"031677";"1"
"016388";"2"
"009935";"1"
"P05017";"1"
"P05312";"3"
"012246";"1"
"019609";"4"
"P04076";"1"
"010982";"2"
"031513";"3"
"012198";"1"
"010130";"1"
"016903";"5"
"012244";"1"
"007786";"5"
"P07230";"1"
"P08060";"1"
"019439";"1"
"017585";"4"
"P04077";"2"
"011615";"3"
"010488";"5"
"011620";"1"
"031792";"1"
"012189";"2"
"010622";"1"
"030812";"1"
"009936";"1"
"031803";"1"
"P08062";"1"
"014913";"2"
"019696";"1"
"P01259";"1"
"P04902";"1"
"P02681";"1"
"P03878";"1"
"012196";"4"
"014730";"4"
"014887";"3"
"012194";"3"
"010678";"1"
"010799";"1"
"021899";"5"
"012192";"2"
"012193";"1"
"018373";"2"
"P08061";"1"
"016973";"2"
"016974";"1"
"006253";"2"
"006254";"7"
"011155";"1"
"P08059";"2"
"032178";"2"
"010800";"2"
"010489";"5"
"016761";"3"
"030975";"1"
"012190";"2"
"019708";"1"
"P05313";"1"
"010682";"2"
"010981";"1"
"016017";"3"
"019605";"5"
"020348";"5"
"021649";"4"
"012197";"1"
"016203";"3"
"021423";"1"
"030664";"1"
"010490";"1"
"030807";"1"
"030805";"1"
"011624";"1"
"006587";"1"
"005361";"7"
"019699";"3"
"031676";"1"
"P04882";"4"
"P05186";"2"
"P05604";"1"
"012263";"2"
"030665";"1"
"011544";"2"
"012188";"2"
"016387";"1"
"019847";"1"
"014740";"5"
"016743";"1"
"P03764";"1"
"010261";"6"
"010430";"3"
"010948";"9"
"008867";"4"
"013589";"7"
"010575";"6"
"005579";"1"
"006031";"6"
"015153";"2"
"018192";"1"
"016299";"7"
"016000";"2"
"011294";"7"
"011295";"7"
"011296";"6"
"P04680";"6"
"016016";"4"
"020092";"6"
"010203";"3"
"010251";"7"
"010031";"7"
"010241";"7"
"009698";"1"
"010953";"4"
"010954";"8"
"007568";"1"
"P03893";"2"
"011363";"3"
"019449";"2"
"P01953";"5"
"017539";"1"
"016292";"3"
"019132";"2"
"010250";"5"
"010863";"8"
"016898";"9"
"P01378";"9"
"017324";"8"
"018190";"3"
"018463";"1"
"015154";"2"
"007238";"3"
"011508";"7"
"P01377";"6"
"011510";"6"
"016624";"2"
"P01462";"4"
"P01689";"4"
"010259";"8"
"010260";"5"
"020835";"6"
"030303";"4"
"017730";"8"
"009202";"8"
"009201";"2"
"009246";"6"
"009247";"4"
"011120";"6"
"011271";"6"
"021764";"8"
"006502";"7"
"008681";"2"
"004881";"2"
"005046";"6"
"010947";"5"
"010951";"8"
"P01627";"1"
"P05532";"6"
"009664";"6"
"005057";"5"
"P01666";"1"
"P03094";"8"
"011516";"7"
"019135";"6"
"030309";"1"
"030310";"2"
"P00122";"4"
"011515";"7"
"P01379";"7"
"005935";"2"
"010576";"7"
"010436";"6"
"P01690";"4"
"P03874";"2"
"005109";"2"
"005113";"1"
"001261";"1"
"000261";"1"
"033086";"4"
"001162";"1"
"P08529";"2"
"009252";"8"
"014652";"6"
"000661";"2"
"000662";"2"
"008394";"6"
"008433";"5"
"000705";"1"
"000830";"2"
"001165";"4"
"001168";"5"
"001596";"5"
"001597";"4"
"020783";"2"
"033474";"1"
"000992";"3"
"000833";"1"
"P04864";"2"
"001004";"1"
"001005";"2"
"010221";"2"
"010222";"4"
"P01952";"4"
"014651";"9"
"010038";"4"
"010039";"1"
"000526";"1"
"000828";"3"
"000829";"3"
"002571";"1"
"002573";"1"
"033258";"9"
"033349";"9"
"014649";"7"
"014650";"3"
"011297";"6"
"016899";"5"
"003009";"5"
"003010";"2"
"011509";"9"
"P00099";"8"
"008583";"4"
"016801";"2"
"011507";"6"
"009663";"7"
"002587";"7"
"P03111";"8"
"034273";"7"
"005873";"6"
"034482";"8"
"032913";"5"
"008431";"5"
"015771";"9"
"P03099";"4"
"P03102";"3"
"018294";"1"
"006280";"7"
"P03119";"6"
"034277";"5"
"034381";"1"
"004035";"5"
"033555";"1"
"016805";"2"
"007383";"1"
"006456";"1"
"P08699";"2"
"015748";"5"
"016680";"2"
"011440";"3"
"034123";"3"
"034124";"1"
"034125";"7"
"007997";"6"
"010621";"3"
"015041";"3"
"001669";"2"
"001825";"2"
"015431";"1"
"032189";"2"
"017037";"2"
"020774";"1"
"010757";"2"
"P01214";"3"
"015067";"4"
"008064";"1"
"002830";"1"
"003462";"4"
"008134";"1"
"015436";"1"
"017110";"1"
"008133";"1"
"014709";"2"
"014711";"3"
"014742";"2"
"P03168";"1"
"002616";"1"
"002827";"4"
"012592";"2"
"P04718";"1"
"012343";"1"
"014435";"2"
"002287";"3"
"P01526";"2"
"015761";"3"
"010834";"1"
"015231";"2"
"033387";"2"
"011423";"2"
"P07628";"1"
"014437";"1"
"P01235";"1"
"P05297";"3"
"014433";"2"
"012456";"2"
"P04165";"1"
"015357";"2"
"015372";"2"
"015539";"1"
"018809";"1"
"P07827";"1"
"P07674";"1"
"003694";"1"
"020319";"5"
"002987";"3"
"002988";"2"
"011611";"1"
"011627";"1"
"011631";"1"
"003632";"1"
"P04904";"1"
"021452";"1"
"019851";"1"
"014445";"2"
"002436";"1"
"003134";"1"
"017036";"1"
"017584";"2"
"017586";"4"
"004989";"1"
"005478";"2"
"P04918";"3"
"011628";"1"
"021444";"1"
"010606";"4"
"011457";"1"
"004443";"2"
"004444";"1"
"007797";"2"
"002975";"2"
"033388";"1"
"003477";"1"
"003478";"1"
"021974";"1"
"P04716";"6"
"P04915";"1"
"021428";"1"
"021429";"1"
"002205";"1"
"P04887";"2"
"P05064";"3"
"P05079";"1"
"020014";"2"
"020384";"1"
"009310";"2"
"009312";"1"
"003633";"3"
"007643";"3"
"003692";"1"
"003630";"1"
"020316";"2"
"004497";"2"
"011602";"1"
"014890";"3"
"005017";"2"
"005022";"2"
"005259";"2"
"P04921";"2"
"P00161";"1"
"P04923";"1"
"011640";"2"
"011648";"1"
"P01281";"2"
"002190";"1"
"005526";"1"
"020013";"1"
"005527";"1"
"005528";"1"
"008856";"1"
"P04928";"1"
"005481";"1"
"002979";"1"
"003237";"5"
"003238";"3"
"003241";"1"
"001627";"1"
"001746";"2"
"001621";"5"
"002213";"1"
"002214";"2"
"002215";"2"
"001747";"2"
"001748";"6"
"003608";"2"
"003609";"2"
"002217";"1"
"P06004";"2"
"021806";"2"
"020395";"1"
"P04917";"1"
"002216";"1"
"003679";"2"
"003680";"5"
"000911";"2"
"002210";"1"
"000912";"1"
"000884";"2"
"000910";"2"
"P02121";"3"
"000951";"3"
"000952";"1"
"001215";"3"
"001217";"1"
"010885";"1"
"011204";"2"
"014439";"1"
"014440";"1"
"003678";"2"
"004538";"1"
"005951";"2"
"P04719";"1"
"020396";"1"
"000950";"1"
"002212";"1"
"P04164";"1"
"017587";"3"
"018881";"1"
"001625";"1"
"018791";"2"
"016193";"3"
"007062";"3"
"P03187";"2"
"019304";"3"
"P05080";"2"
"P02804";"1"
"021252";"1"
"001749";"1"
"001098";"1"
"019318";"2"
"019607";"2"
"001216";"2"
"002208";"1"
"012624";"5"
"P02811";"3"
"P02805";"1"
"006049";"2"
"006452";"1"
"007063";"1"
"000882";"1"
"000885";"1"
"014886";"1"
"002509";"2"
"002511";"1"
"019843";"5"
"P04916";"1"
"P06012";"1"
"001171";"1"
"019978";"1"
"019979";"1"
"020336";"2"
"005476";"3"
"P01507";"3"
"030313";"2"
"012458";"2"
"P06014";"2"
"018501";"1"
"014895";"1"
"017136";"1"
"009362";"4"
"P00127";"1"
"011613";"1"
"020484";"1"
"006611";"1"
"003264";"1"
"003265";"3"
"P04759";"1"
"P04762";"2"
"014893";"1"
"014900";"1"
"017588";"2"
"P04922";"1"
"003602";"2"
"001622";"1"
"001623";"4"
"012654";"2"
"015807";"6"
"016454";"6"
"P06009";"2"
"005953";"5"
"009363";"2"
"014701";"4"
"013910";"5"
"033152";"4"
"002864";"1"
"002865";"2"
"030766";"4"
"P07660";"2"
"011408";"4"
"033707";"1"
"002337";"2"
"001624";"3"
"010092";"3"
"033153";"2"
"006397";"6"
"006399";"3"
"P02396";"2"
"012174";"7"
"P00933";"3"
"010477";"3"
"011080";"3"
"011565";"4"
"033641";"1"
"010899";"4"
"010093";"5"
"012653";"3"
"031728";"1"
"015105";"2"
"017148";"4"
"017150";"1"
"012177";"6"
"014647";"5"
"015098";"8"
"015046";"2"
"015047";"1"
"011081";"1"
"011407";"1"
"016116";"2"
"017010";"1"
"011786";"1"
"015290";"2"
"012792";"8"
"032470";"1"
"032688";"1"
"015245";"2"
"015577";"1"
"033640";"1"
"015806";"2"
"015685";"1"
"016107";"7"
"010230";"6"
"012053";"1"
"012150";"1"
"012100";"7"
"012793";"5"
"014398";"5"
"012561";"2"
"033170";"1"
"018584";"3"
"010213";"2"
"010471";"3"
"015004";"4"
"032171";"2"
"016403";"3"
"P05420";"3"
"012178";"3"
"021479";"1"
"017497";"5"
"014700";"3"
"032089";"1"
"P00932";"4"
"015802";"2"
"015804";"1"
"015974";"3"
"011379";"1"
"033775";"5"
"015101";"4"
"016254";"2"
"017011";"4"
"011527";"1"
"013692";"3"
"011069";"3"
"017183";"1"
"017576";"5"
"018307";"2"
"011567";"1"
"014161";"5"
"P07870";"2"
"014164";"5"
"031725";"2"
"014481";"6"
"015100";"6"
"011378";"1"
"033727";"3"
"010896";"1"
"P08556";"3"
"P08557";"2"
"015005";"2"
"030687";"6"
"010212";"2"
"017259";"4"
"018047";"1"
"010578";"6"
"014031";"1"
"033974";"5"
"P05424";"9"
"018582";"1"
"018454";"4"
"014850";"4"
"015102";"2"
"033168";"2"
"018411";"2"
"018414";"2"
"033572";"4"
"010233";"2"
"010474";"3"
"032560";"1"
"032580";"1"
"010897";"1"
"030768";"1"
"010476";"9"
"014400";"2"
"018587";"6"
"018627";"1"
"019966";"5"
"017013";"2"
"015025";"1"
"021154";"2"
"015808";"7"
"009480";"9"
"009482";"2"
"011059";"7"
"012715";"5"
"018412";"2"
"019971";"3"
"012797";"1"
"032756";"1"
"015975";"2"
"010001";"2"
"014028";"3"
"016106";"5"
"011068";"6"
"033814";"2"
"033817";"5"
"019977";"1"
"P08406";"1"
"015026";"1"
"P07021";"3"
"P08407";"4"
"019974";"6"
"015979";"1"
"016255";"3"
"018428";"1"
"015805";"1"
"033173";"1"
"017464";"1"
"033176";"1"
"010932";"1"
"018588";"3"
"P08545";"3"
"P04910";"1"
"P04913";"2"
"010931";"2"
"P04929";"3"
"P05071";"1"
"P05072";"1"
"P05067";"1"
"P07883";"3"
"P04925";"2"
"P04930";"7"
"P07898";"1"
"P07899";"1"
"P05070";"1"
"012644";"1"
"012646";"1"
"012648";"2"
"033370";"1"
"033371";"1"
"019456";"3"
"021727";"2"
"P00588";"1"
"019077";"1"
"010333";"1"
"033372";"2"
"033491";"1"
"033494";"2"
"010398";"5"
"010400";"3"
"P04909";"2"
"021459";"3"
"006947";"1"
"010394";"4"
"011045";"1"
"012457";"1"
"013166";"1"
"021450";"2"
"008950";"1"
"021664";"4"
"008689";"3"
"009335";"5"
"033222";"1"
"P08204";"1"
"030897";"1"
"030901";"1"
"006944";"2"
"009024";"1"
"P00500";"1"
"006883";"2"
"P07718";"1"
"020251";"5"
"020480";"3"
"P02768";"2"
"030978";"1"
"031421";"1"
"032982";"2"
"032983";"1"
"018399";"5"
"018615";"7"
"012187";"2"
"P08058";"2"
"P03141";"2"
"P03142";"3"
"P07719";"2"
"P08056";"1"
"007264";"2"
"007326";"4"
"020252";"5"
"P03067";"1"
"009030";"1"
"P01904";"2"
"007268";"1"
"008955";"3"
"P01907";"3"
"007493";"1"
"P04169";"2"
"014585";"2"
"001635";"2"
"017405";"1"
"003353";"6"
"033588";"4"
"003699";"1"
"003722";"1"
"001850";"3"
"003224";"4"
"003667";"2"
"005052";"7"
"006999";"3"
"007246";"1"
"004105";"3"
"004106";"3"
"003874";"7"
"008859";"2"
"020916";"2"
"001864";"2"
"005071";"6"
"P01897";"1"
"001123";"3"
"001851";"2"
"020940";"5"
"003034";"5"
"003378";"5"
"004255";"7"
"000715";"2"
"007249";"6"
"P00077";"5"
"P00501";"3"
"020469";"6"
"005242";"5"
"P01898";"2"
"001330";"3"
"007250";"2"
"P00502";"3"
"018105";"6"
"033787";"1"
"033788";"3"
"003875";"3"
"004572";"5"
"005243";"9"
"006607";"6"
"009948";"2"
"001331";"6"
"017749";"3"
"020973";"2"
"004231";"4"
"004232";"1"
"000714";"9"
"003371";"7"
"001334";"2"
"P03171";"4"
"P05690";"2"
"003374";"1"
"003375";"5"
"003376";"7"
"002381";"7"
"002382";"5"
"002383";"6"
"004573";"4"
"P03170";"4"
"003373";"5"
"005381";"7"
"P01901";"2"
"P01902";"1"
"007257";"2"
"007259";"1"
"017751";"1"
"007260";"6"
"003372";"4"
"020681";"5"
"P01906";"6"
"020473";"5"
"007253";"4"
"006471";"2"
"004574";"6"
"009147";"1"
"033334";"8"
"033335";"9"
"P00367";"3"
"033337";"7"
"021961";"4"
"002756";"3"
"002797";"2"
"002985";"5"
"002991";"3"
"016429";"2"
"016517";"3"
"016568";"1"
"018092";"2"
"018703";"8"
"020858";"2"
"020877";"7"
"004268";"1"
"004347";"3"
"005187";"7"
"005299";"8"
"003803";"2"
"003804";"2"
"003805";"9"
"003806";"2"
"032468";"1"
"004272";"1"
"005211";"5"
"005298";"6"
"021587";"2"
"002993";"5"
"P05810";"2"
"P05815";"9"
"005185";"4"
"005209";"2"
"004701";"7"
"005188";"6"
"013657";"9"
"013665";"6"
"002996";"6"
"004271";"5"
"003808";"6"
"003809";"2"
"003846";"1"
"021967";"6"
"003807";"4"
"005210";"5"
"P05817";"8"
"021962";"6"
"P05813";"4"
"P05816";"9"
"002229";"1"
"033263";"2"
"033923";"2"
"012886";"4"
"008486";"2"
"032330";"1"
