"ID_SEC";"ZONAGE_SEC"
"MARSEILLE_2009_099";2
"MARSEILLE_2009_100";2
"MARSEILLE_2009_101";2
"MARSEILLE_2009_102";1
"MARSEILLE_2009_103";1
"MARSEILLE_2009_104";1
"MARSEILLE_2009_105";1
"MARSEILLE_2009_106";1
"MARSEILLE_2009_107";1
"MARSEILLE_2009_108";2
"MARSEILLE_2009_109";1
"MARSEILLE_2009_110";2
"MARSEILLE_2009_111";2
"MARSEILLE_2009_112";2
"MARSEILLE_2009_113";2
"MARSEILLE_2009_116";2
"MARSEILLE_2009_117";1
"MARSEILLE_2009_118";2
"MARSEILLE_2009_120";2
"MARSEILLE_2009_121";2
"MARSEILLE_2009_123";2
"MARSEILLE_2009_126";2
"MARSEILLE_2009_127";2
"MARSEILLE_2009_128";1
"MARSEILLE_2009_129";1
"MARSEILLE_2009_130";1
"MARSEILLE_2009_131";1
"MARSEILLE_2009_132";1
"MARSEILLE_2009_134";2
"MARSEILLE_2009_135";2
"MARSEILLE_2009_136";1
