"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"028","8am",2.194434,24.34631,41.23434,32.224909
"029","8am",2.2083501,31.70207,30.23811,35.851479
"030","8am",1.5205973,29.43658,29.9218,39.121027
"031","8am",13.118078,36.41593,33.57262,16.893363
"032","8am",2.4514441,30.43587,46.30483,20.807856
"033","8am",4.5177315,40.73403,38.06284,16.685398
"034","8am",1.3315847,29.63572,33.73585,35.296843
"035","8am",2.8792821,37.9916,30.73362,28.395498
"036","8am",3.3560089,29.49629,36.82378,30.323917
"037","8am",2.0768978,48.79323,25.95312,23.176752
"038","8am",6.275311,20.62398,35.58629,37.514414
"039","8am",1.9023652,27.60024,34.58081,35.916581
"040","8am",5.3372186,25.12864,33.31034,36.223805
"041","8am",3.3548478,29.49531,29.01097,38.138873
"042","8am",6.1767635,30.36588,36.55189,26.905465
"043","8am",8.0370785,28.56613,34.33113,29.065663
"044","8am",9.9580601,41.58416,27.00746,21.450321
"045","8am",3.6886952,48.22689,26.14628,21.938136
"046","8am",4.3664862,38.61857,36.10384,20.91111
"047","8am",4.4333349,37.33469,37.97886,20.253114
"048","8am",10.4352767,37.54227,27.86198,24.160467
"049","8am",5.1045943,41.83828,31.23504,21.82208
"050","8am",7.1307444,45.30668,31.00162,16.560965
"051","8am",6.5946051,47.95666,23.12187,22.326864
"052","8am",6.0653051,32.77515,28.30095,32.858595
"053","8am",12.3619573,40.79178,22.87979,23.96648
"054","8am",8.9996671,43.76954,26.88982,20.340971
"055","8am",7.2247822,35.1892,37.59219,19.993833
"056","8am",7.4193358,41.10182,35.05718,16.421666
"057","8am",1.3012837,28.9319,32.21935,37.547465
"058","8am",7.1455789,64.16959,19.08438,9.600453
"059","8am",9.6727971,51.38535,27.76471,11.17715
"060","8am",11.3365283,41.75616,27.38951,19.5178
"061","8am",11.8346506,39.98486,35.72211,12.458379
"062","8am",2.3090675,46.97138,25.87369,24.845863
"063","8am",2.3442717,25.60997,40.27119,31.774567
"064","8am",7.4941894,32.19203,30.12159,30.19219
"065","8am",9.1940639,42.06977,30.06689,18.669272
"066","8am",6.5069193,39.27703,27.70152,26.514529
"067","8am",11.9729782,45.53447,32.87073,9.621817
"068","8am",7.9125203,46.93099,34.13846,11.018037
"069","8am",8.7520979,45.29484,34.47254,11.480523
"070","8am",10.6017374,47.796,27.71314,13.889117
"071","8am",12.2407879,57.97606,18.83229,10.950865
"072","8am",6.9667817,50.73842,30.97166,11.323135
"073","8am",6.618319,46.43004,30.54621,16.405431
"074","8am",12.307902,45.25396,24.42875,18.009393
"075","8am",9.409451,52.5627,20.98803,17.039814
"076","8am",17.1408531,46.36372,26.74325,9.75218
"077","8am",19.0111553,32.92384,30.20689,17.858116
"078","8am",14.4962733,38.1223,28.54969,18.831735
"079","8am",17.0531944,40.31561,28.22183,14.409358
"080","8am",29.4570865,31.0045,26.18918,13.349233
"001","9am",1.2734229,16.0512,27.05111,55.624273
"002","9am",1.044279,14.70554,39.42917,44.82101
"003","9am",4.5128649,25.94767,35.53603,34.003433
"004","9am",3.9924619,28.49572,39.04798,28.463837
"005","9am",3.7840421,26.49377,33.38239,36.339794
"006","9am",7.8897177,18.41324,27.67067,46.026364
"007","9am",2.3137252,20.68898,28.4552,48.542095
"008","9am",7.512394,30.57689,31.66086,30.249856
"009","9am",1.9755488,28.59813,35.26934,34.156976
"010","9am",1.8392902,40.14147,29.70157,28.317669
"011","9am",2.0497499,44.66079,31.42049,21.868975
"012","9am",7.4082105,38.37082,27.59145,26.62952
"013","9am",6.1427306,40.66941,29.39638,23.791478
"014","9am",3.1925017,43.15669,30.2538,23.397007
"015","9am",2.06803,36.81061,31.01039,30.110963
"016","9am",9.5246407,27.19037,32.06419,31.220793
"017","9am",3.0402917,35.12121,21.63612,40.202382
"018","9am",14.8551346,40.84581,22.66455,21.634507
"019","9am",9.0920079,26.30441,30.20837,34.395205
"020","9am",28.4132824,44.83785,20.7551,5.993768
"021","9am",9.6606323,39.92894,30.75116,19.65927
"022","9am",1.4016125,20.70184,26.54764,51.348912
"023","9am",5.654733,22.27788,32.04013,40.027256
"024","9am",8.3999104,50.94065,19.98127,20.678166
"025","9am",3.1663435,14.97073,16.89099,64.971939
"026","9am",5.7813624,18.49694,23.91075,51.810947
"027","9am",0.317542,25.70215,29.18973,44.790581
"028","9am",0.9015543,25.48361,41.04152,32.573321
"029","9am",2.1424613,30.81566,31.07413,35.96775
"030","9am",1.7057456,37.38666,25.1273,35.78029
"031","9am",13.971658,35.13493,33.3538,17.539605
"032","9am",2.1788425,31.53655,44.93154,21.353072
"033","9am",3.8593863,39.76826,33.54463,22.827727
"034","9am",1.6919415,30.97235,34.88164,32.454069
"035","9am",1.0604977,39.42891,30.84008,28.670505
"036","9am",2.6587785,34.28434,34.51913,28.537751
"037","9am",2.0379913,46.7857,23.26498,27.911325
"038","9am",7.4970656,23.33076,33.41788,35.754291
"039","9am",2.3781657,23.85924,34.37048,39.392113
"040","9am",5.3266765,25.99663,32.53754,36.139153
"041","9am",3.5812696,27.84689,26.3681,42.203738
"042","9am",7.1273455,24.08678,46.35901,22.426868
"043","9am",8.9308009,29.45058,33.73182,27.886805
"044","9am",10.4513521,45.00627,21.01224,23.530134
"045","9am",3.4664174,48.34855,28.1049,20.08013
"046","9am",4.0398485,39.42865,35.72444,20.807062
"047","9am",3.4217616,34.15877,37.26789,25.151583
"048","9am",12.7536374,38.03399,32.49612,16.716256
"049","9am",5.5769017,44.6887,29.31722,20.417179
"050","9am",9.6004108,41.36338,31.52236,17.513847
"051","9am",7.1476515,47.20506,23.50808,22.139206
"052","9am",6.0497425,31.52667,27.82353,34.600057
"053","9am",12.2212268,39.67513,24.99605,23.107596
"054","9am",8.7019533,41.85957,28.123,21.315478
"055","9am",8.0725439,36.47415,33.11338,22.339925
"056","9am",6.5357562,40.44583,35.55611,17.462307
"057","9am",1.2932132,32.77004,28.42716,37.509591
"058","9am",8.2902916,63.14289,20.95662,7.610197
"059","9am",9.4060313,52.26139,28.30493,10.027649
"060","9am",11.5980446,42.95008,24.92008,20.531794
"061","9am",12.0997438,38.36532,36.25952,13.275424
"062","9am",2.5422141,47.95132,24.16496,25.34151
"063","9am",2.7690424,23.61838,44.78907,28.823505
"064","9am",8.2610858,37.84575,29.01746,24.875697
"065","9am",7.5092989,40.87207,31.11733,20.501296
"066","9am",7.9553753,36.89933,27.36968,27.775615
"067","9am",12.5425088,45.07205,31.64456,10.740884
"068","9am",8.7674526,45.23626,34.32073,11.675564
"069","9am",10.0031187,48.5354,28.96128,12.5002
"070","9am",10.246625,48.2798,28.84808,12.625496
"071","9am",11.410455,60.30308,17.17935,11.107113
"072","9am",10.5312043,46.39767,31.52505,11.546077
"073","9am",6.8011495,47.43754,28.89338,16.867927
"074","9am",13.7075146,42.76907,25.24731,18.276111
"075","9am",6.7106767,52.85499,23.02375,17.410581
"076","9am",17.6902279,46.34413,26.44393,9.521705
"077","9am",20.1299049,34.72518,28.88426,16.260658
"078","9am",13.1832298,35.45209,29.93182,21.432861
"079","9am",16.2858211,41.78293,29.29336,12.63788
"080","9am",27.895262,29.59927,31.78346,10.722008
"001","10am",2.7153926,15.42651,29.73093,52.127173
"002","10am",0.4978422,17.46416,40.0422,41.995798
"003","10am",4.4381911,27.46629,34.06748,34.028042
"004","10am",4.548022,30.76915,33.46543,31.2174
"005","10am",3.8801326,21.26981,35.22689,39.623168
"006","10am",6.0197418,17.5563,30.56523,45.85873
"007","10am",2.4601746,22.31661,33.47208,41.751135
"008","10am",8.7790232,31.24923,29.92217,30.049584
"009","10am",1.9005632,26.94661,35.46985,35.682976
"010","10am",2.0549555,40.31224,25.68225,31.950557
"011","10am",2.134902,44.89506,32.30267,20.66737
"012","10am",6.9937192,42.17319,26.27586,24.557231
"013","10am",6.2015778,40.44459,29.5995,23.754324
"014","10am",3.3284713,42.98912,29.76035,23.922059
"015","10am",1.9525281,33.76152,31.96719,32.318767
"016","10am",9.2033145,27.67129,33.54813,29.577273
"017","10am",4.5014325,38.32845,21.07299,36.097124
"018","10am",14.2744865,39.87526,21.37703,24.473217
"019","10am",10.5423442,26.63944,29.31279,33.505426
"020","10am",29.1833588,38.89577,23.99378,7.92709
"021","10am",9.2963249,39.17919,32.74187,18.782621
"022","10am",1.649082,23.83566,24.66513,49.850132
"023","10am",5.4876407,21.12795,33.39659,39.987817
"024","10am",6.1244365,56.08363,18.81101,18.980931
"025","10am",3.1755668,14.3787,17.01471,65.431031
"026","10am",5.0453092,20.12186,23.32241,51.510427
"027","10am",0.3126414,25.78115,30.58093,43.325275
"028","10am",1.2370724,24.57331,39.56979,34.619821
"029","10am",1.7361326,30.39962,31.69257,36.171672
"030","10am",1.9534403,34.93259,28.02804,35.085928
"031","10am",13.1393262,36.29409,33.53682,17.029766
"032","10am",2.3224203,32.15264,41.41733,24.107611
"033","10am",4.371274,39.82971,32.43792,23.361095
"034","10am",1.6643381,30.46412,32.32147,35.550075
"035","10am",1.488396,38.10271,31.73895,28.669946
"036","10am",4.5272831,33.7948,36.35988,25.318039
"037","10am",2.1189667,49.48975,23.31654,25.074743
"038","10am",8.2814482,21.76699,33.82215,36.129412
