"district","hour","act1","act2","act3","act4","act5"
"004","8am",74.24314,19.265726,0,1.1021058,1.0889687
"005","8am",57.81561,15.681541,21.1496432,1.1486542,3.921615
"006","8am",59.11523,15.288966,18.0677246,0,3.5279074
"007","8am",76.35182,16.299337,1.1126945,1.3587274,4.8774248
"008","8am",92.94446,6.443051,0,0,0
"009","8am",33.16088,38.861252,22.3513439,0.7338628,2.5233185
"010","8am",67.1964,24.729805,4.0412211,0,2.2027901
"011","8am",55.27941,38.102409,1.1783306,0.7544653,3.4116729
"012","8am",83.85514,13.399958,0.5386348,0.657818,0
"013","8am",45.96151,49.222372,0,1.4931494,0.8540126
"014","8am",74.55512,18.580291,0.5002189,1.9157426,2.0545752
"015","8am",80.00639,6.389471,7.8056183,0,1.223453
"016","8am",65.43183,24.813742,4.5569339,2.4548827,1.7118254
"017","8am",43.40838,28.070493,23.3790284,0.8838947,2.6410246
"018","8am",72.05142,22.156857,0.4674301,0,1.7712156
"019","8am",36.9532,37.94682,14.8955167,2.6100322,6.1575581
"020","8am",74.28497,16.745529,0,1.7551658,3.4674917
"021","8am",91.70186,5.663835,0,0,0
"022","8am",49.53161,31.275292,14.0628475,0,3.349559
"023","8am",34.98064,46.840968,15.9840843,0.3808564,1.8134489
"024","8am",66.01199,24.686616,0.8257864,2.829696,1.5086521
"025","8am",24.91471,21.339422,50.968704,0,1.7164527
"026","8am",71.63274,21.600411,2.5911919,0,4.1756569
"027","8am",27.6269,61.944464,3.9098312,0.8277919,3.0270747
"028","8am",44.6901,39.735205,11.8573387,0.6620414,1.5146602
"029","8am",54.21053,34.688692,3.6198885,1.1038996,3.3869015
"030","8am",54.59642,21.402222,17.6594896,0,4.2586418
"031","8am",65.54241,30.460628,0,2.8423837,1.1545802
"032","8am",46.39669,47.930165,2.7247445,1.8485433,1.0998594
"033","8am",54.87911,23.200206,14.0114648,2.3661481,4.7212042
"034","8am",50.81437,45.428786,0.9242183,1.566058,1.266567
"035","8am",43.97984,44.891639,2.6425875,3.9758699,1.5978485
"036","8am",68.88697,21.990781,1.0327732,4.1869216,3.219597
"037","8am",64.77368,29.427495,0.5933666,0,1.9474394
"038","8am",74.75295,16.02472,0,5.4667117,2.2315935
"039","8am",65.72245,23.734174,1.370897,1.4749642,1.2104193
"040","8am",56.01759,25.676283,8.7253511,1.1958541,5.2080631
"041","8am",62.33493,28.050953,4.5009208,0,4.0449547
"042","8am",64.49684,17.810667,6.162876,2.3117958,1.152052
"043","8am",56.87135,30.563848,4.3701037,2.6927173,1.6749134
"044","8am",62.3472,26.49269,1.705572,2.3986913,4.2219131
"045","8am",79.48694,15.861874,0,0,3.3091079
"046","8am",79.19407,13.948201,0,0.6705448,5.0761751
