"district","hour","age1","age2","age3","age4"
"069","6am",3.642864,7.587412,69.60039,19.16933
"070","6am",10.18671,13.986646,54.48785,21.338793
"071","6am",4.58295,18.995914,52.01668,24.404451
"072","6am",10.610422,11.435238,54.34417,23.610166
"073","6am",8.220192,12.987769,47.09876,31.693278
"074","6am",3.273864,16.466453,44.84684,35.41284
"075","6am",15.906913,14.033804,44.09362,25.965658
"076","6am",9.268964,8.299994,50.26461,32.166429
"077","6am",7.950888,16.074277,49.59478,26.380057
"078","6am",9.372749,11.11947,54.09203,25.415754
"079","6am",9.621884,12.793414,53.27968,24.305025
"080","6am",8.93456,6.010993,54.30525,30.7492
"001","7am",44.550552,21.935809,27.87873,5.634907
"002","7am",35.704994,24.755569,26.06571,13.47373
"003","7am",28.099336,19.745127,39.3904,12.765133
"004","7am",15.352009,17.821701,47.44535,19.380938
"005","7am",34.209385,13.742178,34.7225,17.32594
"006","7am",39.235198,18.92511,27.62243,14.217265
"007","7am",17.888811,19.490136,45.17884,17.442209
"008","7am",10.590829,15.627886,42.71787,31.063419
"009","7am",30.649676,19.765447,34.69483,14.89005
"010","7am",9.849913,23.480167,44.18349,22.48643
"011","7am",11.123289,21.333262,48.82235,18.721096
"012","7am",10.023943,16.138036,40.35107,33.48695
"013","7am",17.854618,17.874093,49.60122,14.670069
"014","7am",9.791671,17.855715,45.58203,26.770585
"015","7am",14.730114,16.448279,41.3333,27.488312
"016","7am",7.679335,18.451851,51.96881,21.900001
"017","7am",29.367605,11.064294,38.41055,21.157555
"018","7am",20.171392,26.4571,38.39877,14.972741
"019","7am",25.276168,15.910211,43.29899,15.514627
"020","7am",10.809545,20.53411,53.33181,15.324536
"021","7am",21.928368,29.206204,32.48697,16.378459
"022","7am",46.489271,22.023711,25.01045,6.476569
"023","7am",28.618081,22.811594,42.33439,6.235935
"024","7am",15.103103,18.304856,53.21213,13.37991
"025","7am",65.495795,12.565144,18.07542,3.863644
"026","7am",20.783037,25.927378,35.28773,18.001856
"027","7am",13.299873,18.887655,52.89204,14.920429
"028","7am",23.386441,27.649388,39.2312,9.732971
"029","7am",12.303143,16.29952,52.64795,18.749391
"030","7am",11.996284,6.780137,54.26275,26.960832
"031","7am",11.934914,10.053441,47.40611,30.605535
"032","7am",5.516023,19.71104,60.24513,14.527811
"033","7am",17.272606,14.350956,46.93333,21.443111
"034","7am",6.340891,13.264918,57.51065,22.883537
"035","7am",9.258671,16.371781,54.48856,19.880991
"036","7am",12.0984,10.068756,49.23008,28.602765
"037","7am",7.085846,18.263075,53.84794,20.803139
"038","7am",12.025997,13.603286,43.98422,30.386498
"039","7am",17.428735,17.671278,47.17191,17.72808
"040","7am",16.577081,11.919639,49.67295,21.830327
"041","7am",11.477483,13.232285,51.21082,24.079414
"042","7am",14.253171,16.204618,48.75917,20.783041
"043","7am",6.275551,15.21506,52.60862,25.900769
"044","7am",8.878536,11.082838,43.67915,36.359477
"045","7am",10.786208,12.301929,55.88768,21.024185
"046","7am",6.153126,11.458423,56.94536,25.443091
"047","7am",8.505045,10.488051,59.32459,21.682318
"048","7am",12.038161,16.417325,52.10076,19.44375
"049","7am",4.371202,15.059852,58.96608,21.602869
"050","7am",7.461425,17.076931,57.17185,18.289799
"051","7am",7.47556,12.136546,52.81724,27.570656
"052","7am",7.604731,12.183404,56.3775,23.834361
"053","7am",3.925738,12.796517,58.26592,25.011828
"054","7am",5.588966,16.974419,55.70832,21.728297
"055","7am",8.596998,9.358138,62.18714,19.857727
"056","7am",4.553259,7.807936,48.39247,39.246335
"057","7am",11.706834,8.982856,56.14207,23.168238
"058","7am",11.625777,8.720327,55.24593,24.407962
"059","7am",8.342024,16.044388,49.06602,26.547567
"060","7am",21.542832,13.207607,48.3076,16.941966
"061","7am",8.528319,21.060735,49.24684,21.164106
"062","7am",8.018924,11.761397,59.38589,20.833791
"063","7am",7.915609,11.619814,63.05984,17.404742
"064","7am",5.180001,10.513304,57.73313,26.573569
"065","7am",6.46133,18.140083,53.10786,22.290723
"066","7am",10.731415,8.514912,53.34533,27.408347
"067","7am",5.424789,12.52885,57.14199,24.90437
"068","7am",8.215527,5.935147,56.95215,28.897176
"069","7am",3.061401,5.014364,71.39134,20.532898
"070","7am",12.041714,14.826098,49.79759,23.334595
"071","7am",3.909595,18.200977,52.21067,25.678753
