"district","hour","sex1","sex2"
"011","1pm",46.50321,53.49679
"012","1pm",48.63447,51.36553
"013","1pm",55.86772,44.13228
"014","1pm",41.12924,58.87076
"015","1pm",34.5466,65.4534
"016","1pm",43.65571,56.34429
"017","1pm",40.08948,59.91052
"018","1pm",46.75618,53.24382
"019","1pm",45.07327,54.92673
"020","1pm",43.26894,56.73106
"021","1pm",56.07009,43.92991
"022","1pm",41.64496,58.35504
"023","1pm",47.20542,52.79458
"024","1pm",40.39405,59.60595
"025","1pm",48.92349,51.07651
"026","1pm",46.25887,53.74113
"027","1pm",53.91788,46.08212
"028","1pm",43.51866,56.48134
"029","1pm",54.33899,45.66101
"030","1pm",46.49259,53.50741
"031","1pm",48.07533,51.92467
"032","1pm",50.07361,49.92639
"033","1pm",46.32382,53.67618
"034","1pm",43.87876,56.12124
"035","1pm",45.44633,54.55367
"036","1pm",49.80313,50.19687
"037","1pm",50.30575,49.69425
"038","1pm",50.01221,49.98779
"039","1pm",49.03858,50.96142
"040","1pm",48.96036,51.03964
"041","1pm",44.68215,55.31785
"042","1pm",43.29854,56.70146
"043","1pm",54.93816,45.06184
"044","1pm",44.15944,55.84056
"045","1pm",48.53608,51.46392
"046","1pm",48.30639,51.69361
"047","1pm",48.38508,51.61492
"048","1pm",41.71687,58.28313
"049","1pm",46.67268,53.32732
"050","1pm",46.32124,53.67876
"051","1pm",43.90103,56.09897
"052","1pm",51.22158,48.77842
"053","1pm",46.70776,53.29224
"054","1pm",59.59305,40.40695
"055","1pm",44.98858,55.01142
"056","1pm",46.1436,53.8564
"057","1pm",49.28865,50.71135
"058","1pm",44.42021,55.57979
"059","1pm",39.0917,60.9083
"060","1pm",42.59992,57.40008
"061","1pm",45.70879,54.29121
"062","1pm",50.41054,49.58946
"063","1pm",48.04419,51.95581
"064","1pm",42.56486,57.43514
"065","1pm",50.98038,49.01962
"066","1pm",50.01967,49.98033
"067","1pm",53.37183,46.62817
"068","1pm",43.47163,56.52837
"069","1pm",48.72086,51.27914
"070","1pm",48.68342,51.31658
"071","1pm",39.43481,60.56519
"072","1pm",47.2276,52.7724
"073","1pm",42.93708,57.06292
"074","1pm",42.79007,57.20993
"075","1pm",53.7448,46.2552
"076","1pm",53.22304,46.77696
"077","1pm",41.96149,58.03851
"078","1pm",33.60296,66.39704
"079","1pm",47.76477,52.23523
"080","1pm",49.11066,50.88934
"001","2pm",42.89295,57.10705
"002","2pm",37.86935,62.13065
"003","2pm",42.78075,57.21925
"004","2pm",37.88179,62.11821
"005","2pm",47.84394,52.15606
"006","2pm",40.25409,59.74591
"007","2pm",42.97579,57.02421
"008","2pm",44.61772,55.38228
"009","2pm",41.90208,58.09792
"010","2pm",48.03174,51.96826
"011","2pm",49.73056,50.26944
"012","2pm",47.58978,52.41022
"013","2pm",55.02096,44.97904
"014","2pm",40.73533,59.26467
"015","2pm",31.35729,68.64271
"016","2pm",45.83956,54.16044
"017","2pm",42.48094,57.51906
"018","2pm",47.53289,52.46711
"019","2pm",45.51405,54.48595
"020","2pm",41.33339,58.66661
"021","2pm",51.91653,48.08347
"022","2pm",43.8767,56.1233
"023","2pm",47.95823,52.04177
"024","2pm",40.62497,59.37503
"025","2pm",48.49617,51.50383
"026","2pm",44.69357,55.30643
"027","2pm",53.93767,46.06233
"028","2pm",42.87831,57.12169
"029","2pm",56.33433,43.66567
"030","2pm",46.21779,53.78221
"031","2pm",50.92655,49.07345
"032","2pm",48.12245,51.87755
"033","2pm",46.23324,53.76676
"034","2pm",44.20078,55.79922
"035","2pm",50.4749,49.5251
"036","2pm",46.35125,53.64875
"037","2pm",51.71457,48.28543
"038","2pm",46.94217,53.05783
"039","2pm",46.05126,53.94874
"040","2pm",48.80324,51.19676
"041","2pm",43.49376,56.50624
"042","2pm",39.56829,60.43171
"043","2pm",53.33082,46.66918
"044","2pm",46.25289,53.74711
"045","2pm",47.9831,52.0169
"046","2pm",42.5753,57.4247
"047","2pm",45.58109,54.41891
"048","2pm",37.21011,62.78989
"049","2pm",46.1123,53.8877
"050","2pm",44.00921,55.99079
"051","2pm",45.42883,54.57117
"052","2pm",48.76896,51.23104
"053","2pm",47.93855,52.06145
"054","2pm",58.76985,41.23015
"055","2pm",44.6202,55.3798
"056","2pm",48.37222,51.62778
"057","2pm",45.27254,54.72746
"058","2pm",41.42018,58.57982
"059","2pm",38.88083,61.11917
"060","2pm",42.06156,57.93844
"061","2pm",45.44247,54.55753
"062","2pm",51.1074,48.8926
