"district","hour","resarea1","resarea2","resarea3"
"062","7pm",98.9533759,1.0466241,0
"063","7pm",100,0,0
"064","7pm",98.3248718,0,1.6751282
"065","7pm",97.617245,1.1542535,1.2285015
"066","7pm",100,0,0
"067","7pm",98.6616991,0.8804955,0.4578055
"068","7pm",98.3996699,1.6003301,0
"069","7pm",94.8197288,4.3522725,0.8279987
"070","7pm",1.0996837,98.5107644,0.3895518
"071","7pm",1.3560432,98.6439568,0
"072","7pm",1.1320278,98.8679722,0
"073","7pm",0.7125264,98.8966637,0.39081
"074","7pm",2.5322948,97.4677052,0
"075","7pm",0.6802161,98.6113516,0.7084323
"076","7pm",1.319431,98.680569,0
"077","7pm",100,0,0
"078","7pm",100,0,0
"079","7pm",100,0,0
"080","7pm",100,0,0
"001","8pm",0,6.8237451,93.1762549
"002","8pm",6.994617,7.1932266,85.8121564
"003","8pm",0.7559492,2.4306322,96.8134187
"004","8pm",0,0,100
"005","8pm",0,1.6116478,98.3883522
"006","8pm",1.7680363,1.8844194,96.3475443
"007","8pm",2.0449302,0.4920498,97.4630201
"008","8pm",0,2.9477554,97.0522446
"009","8pm",0,1.362956,98.637044
"010","8pm",1.2226592,0.5271432,98.2501976
"011","8pm",0,0.9647479,99.0352521
"012","8pm",1.836449,1.0489039,97.1146471
"013","8pm",0.6189481,6.2741633,93.1068886
"014","8pm",0.5428436,1.9175054,97.539651
"015","8pm",1.020984,0.8412501,98.1377659
"016","8pm",0,0,100
"017","8pm",0,3.8761877,96.1238123
"018","8pm",0,1.0409646,98.9590354
"019","8pm",4.9197584,1.0540047,94.0262369
"020","8pm",1.9093663,0,98.0906337
"021","8pm",0,1.7857694,98.2142306
"022","8pm",1.418847,5.2387873,93.3423657
"023","8pm",0,1.0198695,98.9801305
"024","8pm",1.6801402,0.4167251,97.9031347
"025","8pm",2.0162821,1.9309055,96.0528124
"026","8pm",0.5161779,6.532507,92.951315
"027","8pm",6.9736437,5.7198707,87.3064856
"028","8pm",5.651267,6.5058054,87.8429276
"029","8pm",0,91.5546725,8.4453275
"030","8pm",0,94.2701742,5.7298258
"031","8pm",97.5063772,0.6380854,1.8555374
"032","8pm",90.6104233,5.4819644,3.9076123
"033","8pm",5.7653563,89.6700858,4.5645579
"034","8pm",0,96.5691357,3.4308643
"035","8pm",2.4975758,93.5012244,4.0011998
"036","8pm",3.0747491,94.9955477,1.9297032
"037","8pm",0.5572338,98.7945411,0.6482251
"038","8pm",1.4116757,98.5883243,0
"039","8pm",1.6983599,97.0769308,1.2247093
"040","8pm",3.2469512,95.417764,1.3352848
"041","8pm",3.9321301,95.7875029,0.280367
"042","8pm",0,99.47117,0.52883
"043","8pm",3.212945,91.6132096,5.1738454
"044","8pm",89.0141311,4.7595879,6.226281
"045","8pm",4.1791921,95.8208079,0
"046","8pm",0.8116682,98.3842356,0.8040961
"047","8pm",1.1071923,95.4380054,3.4548023
"048","8pm",97.2379823,2.7620177,0
"049","8pm",98.7344185,1.2655815,0
"050","8pm",98.6141303,0,1.3858697
"051","8pm",0,100,0
"052","8pm",98.4165245,1.5834755,0
"053","8pm",96.5093523,3.4906477,0
"054","8pm",97.6116363,1.5973337,0.79103
"055","8pm",100,0,0
"056","8pm",3.9058101,93.9052653,2.1889246
"057","8pm",2.8623193,95.5101185,1.6275622
"058","8pm",0,97.6821526,2.3178474
"059","8pm",1.4808882,97.3966486,1.1224632
"060","8pm",1.9769593,98.0230407,0
"061","8pm",97.3754247,2.6245753,0
"062","8pm",99.0197437,0.9802563,0
"063","8pm",100,0,0
"064","8pm",99.1190978,0,0.8809022
"065","8pm",97.6302534,1.147952,1.2217946
"066","8pm",100,0,0
"067","8pm",98.1981018,0.8376645,0.9642337
"068","8pm",99.4177358,0.5822642,0
"069","8pm",96.8405094,3.1594906,0
"070","8pm",1.0721927,98.547994,0.3798134
"071","8pm",1.318877,98.681123,0
"072","8pm",1.1241194,98.8758806,0
"073","8pm",0.6836378,98.9413972,0.374965
"074","8pm",2.9103017,97.0896983,0
"075","8pm",0,99.7203795,0.2796205
"076","8pm",1.3004307,98.6995693,0
"077","8pm",100,0,0
"078","8pm",100,0,0
"079","8pm",100,0,0
"080","8pm",100,0,0
"001","9pm",3.2807414,3.1177756,93.6014829
"002","9pm",4.1215506,10.4835753,85.3948742
"003","9pm",0.767165,2.5866818,96.6461531
"004","9pm",0,0,100
"005","9pm",0,1.6114206,98.3885794
"006","9pm",1.8366677,1.8494892,96.3138431
"007","9pm",2.0079882,0.4831609,97.5088509
"008","9pm",0,2.9874949,97.0125051
"009","9pm",0.4358998,1.0456567,98.5184435
"010","9pm",1.1814843,1.7976568,97.020859
"011","9pm",0,0,100
"012","9pm",1.7807928,0.3297014,97.8895058
"013","9pm",0.6275532,6.972812,92.3996348
"014","9pm",0.3252064,1.2597216,98.415072
"015","9pm",1.0296459,0,98.9703541
"016","9pm",0,0,100
"017","9pm",0,2.6908018,97.3091982
"018","9pm",0,1.5299396,98.4700604
"019","9pm",4.3680893,1.9120389,93.7198718
"020","9pm",0,0,100
"021","9pm",0,1.7695819,98.2304181
"022","9pm",1.2201491,2.6037999,96.176051
"023","9pm",0,0,100
"024","9pm",1.6266681,0.4034624,97.9698694
"025","9pm",0,2.2818076,97.7181924
"026","9pm",0.4774606,5.8419439,93.6805955
"027","9pm",5.3553325,6.493675,88.1509925
"028","9pm",5.3138506,5.2988221,89.3873273
"029","9pm",0,93.3271083,6.6728917
"030","9pm",0,94.020973,5.979027
"031","9pm",97.5132746,0.6363204,1.850405
"032","9pm",92.4852436,5.4097336,2.1050228
"033","9pm",4.2231808,91.7690748,4.0077444
"034","9pm",0,98.8593815,1.1406185
"035","9pm",2.1595735,95.2661996,2.5742268
"036","9pm",1.6403406,95.5722888,2.7873706
"037","9pm",0.5780294,99.4219706,0
"038","9pm",1.3923838,98.6076162,0
"039","9pm",1.6640765,97.1359363,1.1999871
"040","9pm",1.7187272,98.2812728,0
"041","9pm",3.760425,95.9714508,0.2681242
"042","9pm",0,99.4608223,0.5391777
"043","9pm",2.2451328,93.1699866,4.5848806
"044","9pm",89.6331347,5.4857159,4.8811494
"045","9pm",4.0904957,95.9095043,0
"046","9pm",0,99.1999371,0.8000629
"047","9pm",1.0599305,95.6327395,3.30733
"048","9pm",96.7337854,3.2662146,0
"049","9pm",100,0,0
"050","9pm",96.7310832,1.9434969,1.3254199
"051","9pm",0,100,0
"052","9pm",99.5889255,0.4110745,0
"053","9pm",96.5309344,3.4690656,0
"054","9pm",98.5957359,1.4042641,0
"055","9pm",100,0,0
"056","9pm",2.1448241,96.4839262,1.3712497
"057","9pm",0,100,0
"058","9pm",0,97.7107267,2.2892733
"059","9pm",0,98.8758094,1.1241906
"060","9pm",1.2904484,98.7095516,0
"061","9pm",97.4943423,2.5056577,0
"062","9pm",99.0326455,0.9673545,0
"063","9pm",100,0,0
"064","9pm",98.1925071,0,1.8074929
"065","9pm",98.4513212,1.1759252,0.3727536
"066","9pm",100,0,0
"067","9pm",97.8144385,1.2453807,0.9401808
"068","9pm",99.4345861,0.5654139,0
"069","9pm",100,0,0
"070","9pm",0,99.6079602,0.3920398
"071","9pm",1.3166173,98.6833827,0
"072","9pm",1.1336973,98.8663027,0
"073","9pm",0,99.6173692,0.3826308
"074","9pm",2.2559359,97.7440641,0
"075","9pm",0,99.7288058,0.2711942
"076","9pm",1.302529,98.697471,0
"077","9pm",100,0,0
"078","9pm",100,0,0
"079","9pm",100,0,0
"080","9pm",100,0,0
"001","10pm",3.2832379,3.1201481,93.596614
"002","10pm",1.1883182,9.7663594,89.0453224
"003","10pm",1.0509725,2.4248264,96.524201
"004","10pm",0,0,100
"005","10pm",0,0.6750721,99.3249279
"006","10pm",1.5650044,1.6686813,96.7663143
"007","10pm",0,0.474066,99.525934
"008","10pm",0,1.8725842,98.1274158
"009","10pm",0.4262964,1.9216509,97.6520527
"010","10pm",1.1824923,1.7991904,97.0183173
"011","10pm",0,1.133774,98.866226
"012","10pm",0.8791656,0.3281669,98.7926675
"013","10pm",0.6206228,5.8985959,93.4807813
"014","10pm",0.3250586,0.8845036,98.7904378
"015","10pm",0,0,100
"016","10pm",0,0,100
"017","10pm",0,2.5585365,97.4414635
"018","10pm",0,0.9645054,99.0354946
"019","10pm",2.2972785,0,97.7027215
"020","10pm",0,0,100
"021","10pm",0,1.7187716,98.2812284
"022","10pm",1.2369058,1.6754944,97.0875998
"023","10pm",0,0,100
"024","10pm",1.6324262,0.4048906,97.9626832
"025","10pm",0.5812306,1.3099956,98.1087738
"026","10pm",0.4799668,2.9092945,96.6107387
"027","10pm",4.2492479,3.788733,91.9620191
"028","10pm",2.6357138,4.4968411,92.8674451
"029","10pm",0,96.1943832,3.8056168
"030","10pm",0,95.442355,4.557645
"031","10pm",97.5224134,0.6339819,1.8436047
"032","10pm",94.1255428,3.7321001,2.142357
"033","10pm",4.252554,93.5303104,2.2171356
"034","10pm",2.0657012,88.8787142,9.0555846
"035","10pm",1.518761,96.393625,2.0876139
"036","10pm",0,98.6765061,1.3234939
"037","10pm",0,100,0
"038","10pm",0,100,0
"039","10pm",0,100,0
"040","10pm",1.6915331,98.3084669,0
"041","10pm",3.6799488,96.0576651,0.2623861
"042","10pm",0,99.4751884,0.5248116
"043","10pm",0.6918801,96.1400902,3.1680297
"044","10pm",92.0853111,2.982269,4.9324199
"045","10pm",0,100,0
"046","10pm",0,99.21101,0.78899
"047","10pm",0.5677854,98.608934,0.8232806
"048","10pm",97.7179969,2.2820031,0
"049","10pm",100,0,0
"050","10pm",96.7763001,1.9166137,1.3070862
"051","10pm",0,100,0
"052","10pm",99.5874604,0.4125396,0
"053","10pm",96.5732875,3.4267125,0
"054","10pm",99.298519,0.701481,0
"055","10pm",100,0,0
"056","10pm",1.1449923,98.1512135,0.7037942
"057","10pm",0,100,0
"058","10pm",0,98.6329037,1.3670963
"059","10pm",0,99.5652998,0.4347002
"060","10pm",1.2616257,98.7383743,0
"061","10pm",99.1287565,0.8712435,0
"062","10pm",99.0506518,0.9493482,0
"063","10pm",100,0,0
"064","10pm",98.2625694,0,1.7374306
"065","10pm",99.6198193,0,0.3801807
"066","10pm",100,0,0
"067","10pm",97.9067733,1.1927663,0.9004604
"068","10pm",99.4381431,0.5618569,0
"069","10pm",100,0,0
"070","10pm",0,99.6079602,0.3920398
"071","10pm",1.3059699,98.6940301,0
"072","10pm",0,100,0
"073","10pm",0,99.6016082,0.3983918
"074","10pm",2.2073853,97.7926147,0
"075","10pm",0,99.7339464,0.2660536
"076","10pm",1.31247,98.68753,0
"077","10pm",100,0,0
"078","10pm",100,0,0
"079","10pm",100,0,0
"080","10pm",100,0,0
"001","11pm",2.3781702,0,97.6218298
"002","11pm",0.9365507,0.4341557,98.6292936
"003","11pm",1.0079571,1.5987875,97.3932554
"004","11pm",1.1682887,0,98.8317113
"005","11pm",0,1.2034529,98.7965471
"006","11pm",0,1.0341037,98.9658963
"007","11pm",0,0,100
"008","11pm",0,0,100
"009","11pm",0.4228699,2.0301421,97.5469879
"010","11pm",1.1643727,1.7716211,97.0640062
"011","11pm",0,1.1114191,98.8885809
"012","11pm",0.8694788,0.324551,98.8059702
"013","11pm",0,5.8410148,94.1589852
"014","11pm",0.3183227,0.8661749,98.8155025
"015","11pm",0,0,100
"016","11pm",0,0,100
"017","11pm",0,2.521898,97.478102
"018","11pm",0,0.9645054,99.0354946
"019","11pm",2.2582416,0,97.7417584
"020","11pm",0,0,100
"021","11pm",0,1.7071533,98.2928467
"022","11pm",0.8693973,2.5345163,96.5960864
"023","11pm",0,0,100
"024","11pm",1.5956122,0.3957596,98.0086282
"025","11pm",0.5900727,1.3299242,98.0800031
"026","11pm",0,2.8800119,97.1199881
"027","11pm",1.0272543,1.7783206,97.1944251
"028","11pm",1.5949095,1.469623,96.9354675
"029","11pm",0,97.8877872,2.1122128
"030","11pm",0,97.110636,2.889364
"031","11pm",97.6380838,0.6043834,1.7575328
"032","11pm",97.7833903,0,2.2166097
"033","11pm",1.478137,96.695895,1.825968
"034","11pm",2.1151211,91.0937274,6.7911515
"035","11pm",1.4467457,96.1646392,2.3886151
"036","11pm",0,98.6938206,1.3061794
"037","11pm",0,100,0
"038","11pm",0,100,0
"039","11pm",0,100,0
"040","11pm",1.3869886,98.6130114,0
"041","11pm",0.93722,99.06278,0
"042","11pm",0,99.4824953,0.5175047
"043","11pm",0,97.9251873,2.0748127
"044","11pm",93.3164785,1.5403212,5.1432003
"045","11pm",0,100,0
"046","11pm",0,99.2158747,0.7841253
"047","11pm",0.5496819,99.4503181,0
"048","11pm",99.3792372,0.6207628,0
"049","11pm",100,0,0
"050","11pm",98.1781999,1.8218001,0
"051","11pm",0,100,0
"052","11pm",99.5948646,0.4051354,0
"053","11pm",97.7825266,2.2174734,0
"054","11pm",99.51161,0.48839,0
"055","11pm",100,0,0
"056","11pm",1.1389238,97.2590029,1.6020732
"057","11pm",0,100,0
"058","11pm",0,98.6329037,1.3670963
"059","11pm",0,99.5791893,0.4208107
"060","11pm",1.27209,98.72791,0
"061","11pm",99.5942706,0.4057294,0
"062","11pm",99.1044841,0.8955159,0
"063","11pm",100,0,0
"064","11pm",99.080593,0,0.919407
"065","11pm",100,0,0
"066","11pm",100,0,0
"067","11pm",98.3994084,1.193583,0.4070086
"068","11pm",100,0,0
"069","11pm",100,0,0
"070","11pm",0,99.5993738,0.4006262
"071","11pm",1.0043605,98.9956395,0
"072","11pm",0,100,0
"073","11pm",0,99.6159492,0.3840508
"074","11pm",2.1689028,97.8310972,0
"075","11pm",0,100,0
"076","11pm",1.31247,98.68753,0
"077","11pm",100,0,0
"078","11pm",100,0,0
"079","11pm",100,0,0
"080","11pm",100,0,0
"001","12pm",0,0,100
"002","12pm",0,0,100
"003","12pm",0.9989047,0.9494081,98.0516872
"004","12pm",1.1620305,0,98.8379695
"005","12pm",0,0.5382267,99.4617733
"006","12pm",0,0.9977132,99.0022868
"007","12pm",0,0,100
"008","12pm",0,0,100
"009","12pm",0.4243283,1.7674297,97.808242
"010","12pm",1.1525362,1.103279,97.7441847
"011","12pm",0,1.0898772,98.9101228
"012","12pm",0.8626012,0.3219838,98.815415
"013","12pm",0,4.0923174,95.9076826
"014","12pm",0.3199169,1.2438081,98.4362751
"015","12pm",0,0,100
"016","12pm",0,0,100
"017","12pm",0,2.521898,97.478102
"018","12pm",0,0.9466417,99.0533583
"019","12pm",1.0241514,0,98.9758486
"020","12pm",0,0,100
"021","12pm",0,0.8540795,99.1459205
"022","12pm",0.8581291,1.6191883,97.5226826
"023","12pm",0,0,100
"024","12pm",1.5831329,0.3926644,98.0242027
"025","12pm",0.5827582,1.3134384,98.1038034
"026","12pm",0,0.4720262,99.5279738
"027","12pm",0,1.7433544,98.2566456
"028","12pm",2.4698248,0.4194895,97.1106857
"029","12pm",0,99.7109366,0.2890634
"030","12pm",0,97.110636,2.889364
"031","12pm",99.3792615,0.6207385,0
"032","12pm",98.9875212,0,1.0124788
"033","12pm",0.694554,98.4728198,0.8326262
"034","12pm",2.3414361,92.0056231,5.6529408
"035","12pm",2.2723957,96.3466718,1.3809325
"036","12pm",0,98.7008357,1.2991643
"037","12pm",0,100,0
"038","12pm",0,100,0
"039","12pm",0,100,0
"040","12pm",1.3214793,98.6785207,0
"041","12pm",0,100,0
"042","12pm",0,99.4883391,0.5116609
"043","12pm",0,99.7291336,0.2708664
"044","12pm",94.8594528,0,5.1405472
"045","12pm",0,100,0
"046","12pm",0,99.2211939,0.7788061
"047","12pm",0.5496819,99.4503181,0
"048","12pm",99.3792372,0.6207628,0
"049","12pm",100,0,0
"050","12pm",98.1919484,1.8080516,0
"051","12pm",0,100,0
"052","12pm",99.5948646,0.4051354,0
"053","12pm",97.829005,2.170995,0
"054","12pm",99.5143326,0.4856674,0
"055","12pm",100,0,0
"056","12pm",0,98.3794702,1.6205298
"057","12pm",0,100,0
"058","12pm",0,98.6329037,1.3670963
"059","12pm",0,99.5791893,0.4208107
"060","12pm",0,100,0
"061","12pm",99.5942706,0.4057294,0
"062","12pm",99.1356629,0.8643371,0
"063","12pm",100,0,0
"064","12pm",99.080593,0,0.919407
"065","12pm",100,0,0
"066","12pm",100,0,0
"067","12pm",98.3994084,1.193583,0.4070086
"068","12pm",100,0,0
"069","12pm",100,0,0
"070","12pm",0,99.6079896,0.3920104
"071","12pm",1.0043605,98.9956395,0
"072","12pm",0,100,0
"073","12pm",0,99.6159492,0.3840508
"074","12pm",2.1560408,97.8439592,0
"075","12pm",0,100,0
"076","12pm",0,100,0
"077","12pm",100,0,0
"078","12pm",100,0,0
"079","12pm",100,0,0
"080","12pm",100,0,0
"001","1am",0,0,100
"002","1am",0,0,100
"003","1am",0.9799776,0.9314188,98.0886037
"004","1am",1.1242187,0,98.8757813
"005","1am",0,0,100
"006","1am",0,0.9724664,99.0275336
"007","1am",0,0,100
"008","1am",0,0,100
"009","1am",0,0.8900735,99.1099265
"010","1am",1.154883,1.1055255,97.7395915
"011","1am",0,0,100
"012","1am",0.8528126,0.31833,98.8288574
"013","1am",0,4.0923174,95.9076826
"014","1am",0.3180038,1.2363702,98.445626
"015","1am",0,0,100
"016","1am",0,0,100
"017","1am",0,0.9351599,99.0648401
"018","1am",0,0.9403549,99.0596451
"019","1am",1.0190003,0,98.9809997
"020","1am",0,0,100
"021","1am",0,0.8540795,99.1459205
"022","1am",0.6623499,1.3253721,98.0122781
"023","1am",0,0,100
"024","1am",1.5708473,0.3896172,98.0395355
"025","1am",0.577687,1.3020089,98.120304
"026","1am",0,0.4686915,99.5313085
"027","1am",0,1.7433544,98.2566456
"028","1am",2.4698248,0.4194895,97.1106857
"029","1am",0,99.7161391,0.2838609
"030","1am",0,97.1155102,2.8844898
"031","1am",99.3792615,0.6207385,0
"032","1am",98.9980106,0,1.0019894
"033","1am",0,99.1669147,0.8330853
"034","1am",2.4115244,94.7597094,2.8287662
"035","1am",0.835525,97.763239,1.4012361
"036","1am",0,98.7008357,1.2991643
"037","1am",0,100,0
"038","1am",0,100,0
"039","1am",0,100,0
"040","1am",1.3214793,98.6785207,0
"041","1am",0,98.9102197,1.0897803
"042","1am",0,99.4970037,0.5029963
"043","1am",0,99.7306955,0.2693045
"044","1am",96.1252894,0,3.8747106
"045","1am",0,100,0
"046","1am",0,99.2257133,0.7742867
"047","1am",0.5496819,99.4503181,0
"048","1am",99.3792372,0.6207628,0
"049","1am",100,0,0
"050","1am",98.1919484,1.8080516,0
"051","1am",0,100,0
"052","1am",99.5868919,0.4131081,0
"053","1am",97.8452631,2.1547369,0
"054","1am",100,0,0
"055","1am",100,0,0
"056","1am",0,98.3794702,1.6205298
"057","1am",0,100,0
"058","1am",0,98.6329037,1.3670963
"059","1am",0,99.5791893,0.4208107
"060","1am",0,100,0
"061","1am",99.5942706,0.4057294,0
"062","1am",99.1356629,0.8643371,0
"063","1am",100,0,0
"064","1am",99.0792381,0,0.9207619
"065","1am",100,0,0
"066","1am",100,0,0
"067","1am",98.3994084,1.193583,0.4070086
"068","1am",100,0,0
"069","1am",100,0,0
"070","1am",0,99.6079896,0.3920104
"071","1am",1.0043605,98.9956395,0
"072","1am",0,100,0
"073","1am",0,99.6159492,0.3840508
"074","1am",1.3646649,98.6353351,0
"075","1am",0,100,0
"076","1am",0,100,0
"077","1am",100,0,0
"078","1am",100,0,0
"079","1am",100,0,0
"080","1am",100,0,0
"001","2am",0,0,100
"002","2am",0,0,100
"003","2am",1.2130417,0.9461018,97.8408565
"004","2am",1.1402328,0,98.8597672
"005","2am",0,0,100
"006","2am",0,0.9724664,99.0275336
"007","2am",0,0,100
"008","2am",0,0,100
"009","2am",0,0,100
"010","2am",0.8006294,1.1094876,98.0898829
"011","2am",0,0.5120283,99.4879717
"012","2am",0.847151,0.3162167,98.8366322
"013","2am",0,3.5173394,96.4826606
"014","2am",0.3204212,1.2457688,98.43381
"015","2am",0,0,100
"016","2am",0,0,100
"017","2am",0,0.9420674,99.0579326
"018","2am",0,0.9403549,99.0596451
"019","2am",1.0190003,0,98.9809997
"020","2am",0,0,100
"021","2am",0,0.8540795,99.1459205
"022","2am",0.6604345,1.3215393,98.0180262
"023","2am",0,0,100
"024","2am",1.5708473,0.3896172,98.0395355
"025","2am",0.5656585,1.2748988,98.1594427
"026","2am",0,0.4686915,99.5313085
"027","2am",0,1.7281916,98.2718084
"028","2am",1.7379311,0.4193128,97.842756
"029","2am",0,99.7177535,0.2822465
"030","2am",0,97.1155102,2.8844898
"031","2am",99.3792615,0.6207385,0
"032","2am",98.9980106,0,1.0019894
"033","2am",0,99.1669147,0.8330853
"034","2am",2.4115244,94.7597094,2.8287662
"035","2am",0.835525,97.763239,1.4012361
"036","2am",0,98.7008357,1.2991643
"037","2am",0,100,0
"038","2am",0,100,0
"039","2am",0,100,0
"040","2am",1.3214793,98.6785207,0
"041","2am",0,98.9102197,1.0897803
"042","2am",0,99.4970037,0.5029963
"043","2am",0,99.7306955,0.2693045
"044","2am",96.1252894,0,3.8747106
"045","2am",0,100,0
"046","2am",0,99.2257133,0.7742867
"047","2am",0.5496819,99.4503181,0
"048","2am",99.3792372,0.6207628,0
"049","2am",100,0,0
"050","2am",98.1919484,1.8080516,0
"051","2am",0,100,0
"052","2am",99.588434,0.411566,0
"053","2am",97.8452631,2.1547369,0
"054","2am",100,0,0
"055","2am",100,0,0
"056","2am",0,99.2853504,0.7146496
"057","2am",0,100,0
"058","2am",0,98.6425661,1.3574339
"059","2am",0,99.5791893,0.4208107
"060","2am",0,100,0
"061","2am",99.5942706,0.4057294,0
"062","2am",99.1356629,0.8643371,0
"063","2am",100,0,0
"064","2am",100,0,0
"065","2am",100,0,0
"066","2am",100,0,0
"067","2am",98.3994084,1.193583,0.4070086
"068","2am",100,0,0
"069","2am",100,0,0
"070","2am",0,99.6079896,0.3920104
"071","2am",1.0043605,98.9956395,0
"072","2am",0,100,0
"073","2am",0,99.6159492,0.3840508
"074","2am",1.3646649,98.6353351,0
"075","2am",0,100,0
"076","2am",0,100,0
"077","2am",100,0,0
"078","2am",100,0,0
"079","2am",100,0,0
"080","2am",100,0,0
"001","3am",0,0,100
"002","3am",0,0,100
"003","3am",0.9747146,0.9520455,98.0732399
"004","3am",1.1402328,0,98.8597672
"005","3am",0,0,100
"006","3am",0,0.9734887,99.0265113
"007","3am",0,0,100
"008","3am",0,0,100
"009","3am",0,0,100
"010","3am",0.7998258,0.4992048,98.7009695
"011","3am",0,0.5120283,99.4879717
"012","3am",0.847151,0.3162167,98.8366322
"013","3am",0,3.5173394,96.4826606
"014","3am",0.3211182,1.2484788,98.4304029
"015","3am",0,0,100
"016","3am",0,0,100
"017","3am",0,0.9420674,99.0579326
"018","3am",0,0.9403549,99.0596451
"019","3am",1.0190003,0,98.9809997
"020","3am",0,0,100
"021","3am",0,0.8540795,99.1459205
"022","3am",0.6513244,1.30331,98.0453656
"023","3am",0,0,100
"024","3am",1.5708473,0.3896172,98.0395355
"025","3am",0.5621032,1.2668856,98.1710112
"026","3am",0,0.4686915,99.5313085
"027","3am",0,0.9889013,99.0110987
"028","3am",1.7379311,0.4193128,97.842756
"029","3am",0,99.7177535,0.2822465
"030","3am",0,97.5181143,2.4818857
"031","3am",99.3792615,0.6207385,0
"032","3am",98.9980106,0,1.0019894
"033","3am",0,98.6631811,1.3368189
"034","3am",2.4115244,94.7597094,2.8287662
"035","3am",0.835525,97.763239,1.4012361
"036","3am",0,98.710191,1.289809
"037","3am",0,100,0
"038","3am",0,100,0
"039","3am",0,100,0
"040","3am",1.3214793,98.6785207,0
"041","3am",0,98.9102197,1.0897803
"042","3am",0,99.4970037,0.5029963
"043","3am",0,99.7306955,0.2693045
"044","3am",96.0993177,0,3.9006823
"045","3am",0,100,0
"046","3am",0,99.2257133,0.7742867
"047","3am",0.5496819,99.4503181,0
"048","3am",99.3792372,0.6207628,0
"049","3am",100,0,0
"050","3am",98.1919484,1.8080516,0
"051","3am",0,100,0
"052","3am",99.588434,0.411566,0
"053","3am",97.8245082,2.1754918,0
"054","3am",100,0,0
"055","3am",100,0,0
"056","3am",0,99.2853504,0.7146496
"057","3am",0,100,0
"058","3am",0,98.6425661,1.3574339
"059","3am",0,99.5791893,0.4208107
"060","3am",0,100,0
"061","3am",99.5942706,0.4057294,0
"062","3am",99.1356629,0.8643371,0
"063","3am",100,0,0
"064","3am",100,0,0
"065","3am",100,0,0
"066","3am",100,0,0
"067","3am",98.4104311,1.1853633,0.4042057
"068","3am",100,0,0
"069","3am",100,0,0
"070","3am",0,99.6079896,0.3920104
"071","3am",1.0043605,98.9956395,0
"072","3am",0,100,0
"073","3am",0,99.6189819,0.3810181
"074","3am",1.3646649,98.6353351,0
"075","3am",0,100,0
"076","3am",0,100,0
"077","3am",100,0,0
"078","3am",100,0,0
"079","3am",100,0,0
"080","3am",100,0,0
