"district","hour","age1","age2","age3","age4"
"041","7am",602.1399,694.2016,2686.6586,1263.2715
"042","7am",429.371,488.1576,1468.8503,626.0807
"043","7am",415.4991,1007.3765,3483.1731,1714.8684
"044","7am",365.2209,455.8954,1796.7532,1495.6566
"045","7am",569.7657,649.8315,2952.1851,1110.5719
"046","7am",293.7809,547.0822,2718.8555,1214.78
"047","7am",518.9279,639.9193,3619.6378,1322.9277
"048","7am",611.5696,834.0424,2646.8529,987.7926
"049","7am",191.1544,658.5734,2578.6103,944.7022
"050","7am",196.6339,450.0352,1506.6724,481.9984
"051","7am",202.9903,329.554,1434.1918,748.6497
"052","7am",330.9427,530.1974,2453.4363,1037.2238
"053","7am",211.3571,688.9493,3136.968,1346.6072
"054","7am",330.4976,1003.7645,3294.2529,1284.88
"055","7am",369.328,402.0267,2671.5667,853.0903
"056","7am",306.9138,526.2962,3261.9087,2645.4107
"057","7am",359.6123,275.9367,1724.5805,711.6854
"058","7am",762.2742,571.7708,3622.3426,1600.3712
"059","7am",883.6933,1699.6256,5197.6969,2812.2559
"060","7am",1625.2763,996.4339,3644.5155,1278.1687
"061","7am",687.7458,1698.3924,3971.3931,1706.7285
"062","7am",585.1404,858.2285,4333.3848,1520.2406
"063","7am",239.6549,351.8043,1909.2147,526.9501
"064","7am",319.3682,648.188,3559.4825,1638.3688
"065","7am",452.8287,1271.3097,3721.9531,1562.1986
"066","7am",611.3431,485.0742,3038.9557,1561.388
"067","7am",494.9684,1143.1569,5213.7474,2272.3236
"068","7am",602.8566,435.522,4179.1572,2120.4791
"069","7am",121.7099,199.3524,2838.2535,816.3115
"070","7am",1259.8967,1551.2204,5210.2068,2441.4447
"071","7am",365.9167,1703.5122,4886.6345,2403.3913
"072","7am",528.3719,692.3872,3396.503,1715.843
"073","7am",867.229,1622.5024,5940.6098,3992.4396
"074","7am",553.171,1614.9329,4455.0953,3603.9578
"075","7am",2327.0377,1588.3772,5848.5906,3066.5121
"076","7am",489.705,430.0714,3048.4533,1856.1288
"077","7am",543.869,1174.207,3502.4276,2279.7333
"078","7am",1183.2423,1134.9007,4589.4013,2330.9506
"079","7am",1214.331,1259.8281,5529.6325,2539.1137
"080","7am",558.7234,314.8203,3497.4835,2262.4367
"001","8am",3659.41914,1592.8193,3141.1695,352.1144
"002","8am",1424.92336,1081.2768,1516.1022,544.9789
"003","8am",3090.85173,2453.7005,6141.8278,1879.4207
"004","8am",695.83769,925.5942,2259.3144,975.5127
"005","8am",2012.05452,578.3994,1910.7436,1011.4596
"006","8am",4408.10848,2019.6603,2587.6722,1617.9811
"007","8am",1118.2866,605.1945,2627.2148,1089.3328
"008","8am",232.08711,414.5648,978.9241,906.2852
"009","8am",4405.9857,1990.2794,6226.4575,1886.5305
"010","8am",487.44726,1189.896,2604.0598,1093.7799
"011","8am",1091.68566,1904.837,4225.5091,1442.4537
"012","8am",591.56393,864.4351,2649.1725,2289.2022
"013","8am",1282.60568,1512.6857,4029.2206,988.7029
"014","8am",959.6737,1729.5375,3250.4275,2314.2692
"015","8am",559.17683,533.3677,1359.0425,934.2317
"016","8am",410.34291,705.5399,2072.7539,827.7642
"017","8am",2544.31427,1020.2791,3710.6254,1588.3224
"018","8am",1679.01484,2537.3442,4623.0735,1375.3553
"019","8am",2209.25812,1760.7074,4760.7464,1359.8293
"020","8am",606.56933,1172.5286,3120.1942,927.8573
"021","8am",701.33036,825.7717,1157.8721,754.9796
"022","8am",6714.68264,3209.5949,5377.4066,1122.0357
"023","8am",2675.26078,2093.5839,4619.3987,388.5443
"024","8am",788.34909,1108.4205,2998.4438,812.1085
"025","8am",10124.2419,2752.2798,3625.6047,457.7465
"026","8am",1125.21266,1202.7759,2146.2035,1155.5415
"027","8am",1646.34436,2458.0856,6611.3922,1107.2139
"028","8am",3014.5174,2965.1576,5104.1863,889.1611
"029","8am",920.00917,1233.097,4264.1131,1368.9292
"030","8am",1157.73431,412.1749,2189.4492,1349.2698
"031","8am",656.72469,789.2762,2601.5191,2052.1715
"032","8am",522.37712,1741.0101,5985.6277,1301.298
"033","8am",2195.51809,903.9258,4347.2887,2188.7264
"034","8am",171.2871,579.1593,2042.2171,554.2924
"035","8am",447.12685,1508.2886,4350.5995,1811.1133
"036","8am",440.44011,569.2034,2261.2347,1776.4886
"037","8am",487.34253,1116.9965,3887.0107,1669.7573
"038","8am",328.6477,666.4128,1760.3164,1237.7885
"039","8am",445.44109,518.2222,1747.1596,850.2886
"040","8am",2107.23846,1581.035,5508.206,2205.7546
"041","8am",532.61466,689.1958,2553.5132,1139.8122
"042","8am",422.72526,469.024,1240.8421,553.0956
"043","8am",467.52008,1198.96,3586.4264,1790.2033
"044","8am",527.1225,437.9128,2226.4125,1469.5951
"045","8am",511.52759,590.1925,2055.1149,1029.3719
"046","8am",293.78093,479.288,2146.901,1131.3986
"047","8am",441.11843,806.1962,3488.8942,1343.8241
"048","8am",468.75874,770.5911,2150.1635,1013.3959
"049","8am",38.24246,571.7161,2138.6921,944.7022
"050","8am",228.65512,348.9787,1038.4831,442.133
"051","8am",170.0755,230.4249,1095.8284,720.5315
"052","8am",432.75208,410.1663,2011.8908,1017.7034
"053","8am",112.2531,428.9365,2736.9138,1285.571
"054","8am",491.51053,877.6393,2676.1329,1252.4541
"055","8am",320.75836,357.5823,2230.7023,921.065
"056","8am",347.40112,526.2962,3188.7612,2575.8537
"057","8am",336.41483,292.2662,1497.8164,712.0233
"058","8am",566.09549,351.8182,3011.1498,1424.0916
"059","8am",830.39293,1251.0331,5273.2541,2884.9175
"060","8am",1712.1691,1206.2415,3332.8883,1278.1687
"061","8am",611.28471,1554.8471,3046.2971,1673.1632
"062","8am",252.02602,718.0781,3412.7011,1476.072
"063","8am",125.93356,269.6422,1486.6913,491.4156
"064","8am",206.84452,552.5036,2537.9822,1638.3688
"065","8am",585.95671,947.7986,3231.0335,1562.1986
"066","8am",521.85506,627.1766,2661.1784,1603.3037
"067","8am",278.01863,974.6198,4015.9836,2164.8669
"068","8am",602.8566,514.0496,3779.9116,1943.2347
"069","8am",75.64071,251.5085,2743.3014,816.3115
"070","8am",1174.48989,1327.2519,4656.154,2550.988
"071","8am",365.91675,1595.3239,5001.0022,2275.1307
"072","8am",616.15592,957.026,3197.9299,1690.2397
"073","8am",780.92273,1439.0126,6034.5772,4048.7546
"074","8am",597.61109,1479.6056,4844.0713,3322.9918
"075","8am",2450.89034,1677.5764,6175.3864,3339.7752
"076","8am",444.55442,274.1767,2899.9265,1799.6338
"077","8am",543.869,806.8611,2958.6776,2092.4341
"078","8am",1330.03265,1394.1957,5151.9969,2330.9506
"079","8am",1412.85669,1306.3303,5274.2746,2476.4205
"080","8am",422.34432,265.1089,2724.3092,2325.1299
"001","9am",4445.82388,2084.057,3758.8836,639.103
"002","9am",1526.72301,1474.723,2246.2466,800.6092
"003","9am",3270.94923,2235.0128,5847.6962,2516.2537
"004","9am",611.61661,821.7134,2033.3053,889.3572
"005","9am",1944.47984,398.5137,2318.9801,625.5661
"006","9am",4210.46212,2126.9815,2744.1955,1619.4609
"007","9am",1016.86339,600.2165,2434.6266,1093.221
"008","9am",195.73149,344.8673,954.2152,876.0293
"009","9am",4497.23468,2291.4148,6463.295,2051.2354
"010","9am",535.18728,913.2967,2989.8299,1042.8013
"011","9am",1019.22831,1825.4095,4662.9834,1511.5122
"012","9am",591.56393,878.9603,2368.6554,2228.2477
"013","9am",949.87689,1707.634,4262.4439,901.5141
"014","9am",799.06407,1780.3123,3357.7222,2109.1031
"015","9am",539.26725,384.4588,958.6931,926.2621
"016","9am",441.67535,731.2139,1779.342,725.0897
