"district","hour","act1","act2","act3","act4","act5"
"7506","10am",0,65722.584,4747.448,0,8578.74
"7507","10am",0,65214.363,13433.933,0,6519.851
"7508","10am",0,40530.342,4757.258,0,3931.405
"7509","10am",0,81627.329,8108.303,0,7184.637
"7510","10am",0,56452.904,8225.304,0,6215.157
"7511","10am",0,60466.599,5555.053,0,8370.174
"7512","10am",0,28329.815,0,0,8579.837
"7513","10am",0,36091.866,6857.841,0,6300.698
"7514","10am",0,27546.19,0,0,0
"7701","10am",0,42243.629,0,0,0
"7702","10am",0,35528.815,8291.841,0,3497.346
"7703","10am",0,20932.417,0,0,0
"7704","10am",0,6687.382,0,0,0
"7705","10am",0,0,0,0,0
"7706","10am",0,0,0,0,0
"7707","10am",0,3220.842,0,0,0
"7708","10am",0,5102.309,0,0,0
"7709","10am",0,10750.804,0,0,0
"7710","10am",0,4800.625,0,0,0
"7711","10am",0,17036.938,0,0,0
"7712","10am",0,8144.489,0,0,0
"7713","10am",0,0,0,0,0
"7714","10am",0,4743.345,3354.864,0,0
"7715","10am",0,0,0,0,0
"7716","10am",0,22491.51,0,0,0
"7801","10am",0,6030.641,0,0,0
"7802","10am",0,8792.899,0,0,0
"7803","10am",0,17724.55,0,0,0
"7804","10am",0,4297.098,0,0,0
"7805","10am",0,13688.704,0,0,0
"7806","10am",0,14150.703,0,0,0
"7807","10am",0,4655.922,0,0,0
"7808","10am",0,4586.67,0,0,0
"7809","10am",0,9302.382,0,0,0
"7810","10am",0,0,0,0,0
"7811","10am",0,9008.911,0,0,0
"7812","10am",0,54537.685,9636.91,0,4747.493
"7813","10am",0,4689.441,0,0,0
"7814","10am",0,3500.822,0,0,0
"7815","10am",0,2788.615,0,0,0
"7816","10am",0,47644.437,0,0,0
"9101","10am",0,30636.331,5168.139,0,0
"9102","10am",0,7491.092,0,0,0
"9103","10am",0,4508.718,0,0,0
"9104","10am",0,3806.349,0,0,0
"9105","10am",0,16383.088,0,0,0
"9106","10am",0,14843.837,0,0,0
"9107","10am",0,6327.12,0,0,0
"9108","10am",0,6102.934,0,0,0
"9109","10am",0,13380.165,0,0,0
"9110","10am",0,7491.247,0,0,0
"9111","10am",0,29812.194,0,0,0
"9112","10am",0,10910.368,0,0,0
"9113","10am",0,32918.19,4748.867,0,0
"9114","10am",0,6978.357,0,0,0
"9201","10am",0,31064.004,0,0,0
"9202","10am",0,21857.138,0,0,0
"9203","10am",0,69639.934,7886.035,0,0
"9204","10am",0,68733.33,8605.992,0,0
"9205","10am",0,121082.252,5265.272,0,0
"9206","10am",0,43424.631,0,0,0
"9207","10am",0,24042.151,0,0,0
"9208","10am",0,26631.496,0,0,0
"9209","10am",0,54348.932,0,0,0
"9210","10am",0,32951.951,5448.211,0,0
"9211","10am",0,22525.241,0,0,0
"9212","10am",0,19900.342,0,0,0
"9302","10am",0,6563.237,0,0,0
"9303","10am",0,32958.034,4539.548,0,0
"9304","10am",0,42730.378,0,0,0
"9305","10am",0,9590.79,0,0,0
"9306","10am",0,13655.077,0,0,0
"9307","10am",0,7017.988,0,0,0
"9308","10am",0,10564.692,0,0,0
"9309","10am",0,30821.206,0,0,0
"9310","10am",0,14034.366,0,0,0
"9311","10am",0,20408.44,6603.215,0,0
"9312","10am",0,82243.319,6939.88,0,0
"9402","10am",0,29084.836,0,0,0
"9403","10am",0,41659.069,0,0,0
"9404","10am",0,16245.033,0,0,0
