"district","hour","age1","age2","age3","age4"
"9305","6am",10.462236,15.720397,58.00425,15.813119
"9306","6am",8.357684,23.438637,49.59572,18.60796
"9307","6am",14.058388,15.426241,55.8147,14.700675
"9308","6am",11.239763,16.17169,57.46514,15.123412
"9309","6am",12.162587,17.861909,57.52864,12.446865
"9310","6am",11.635195,18.737222,54.18935,15.438232
"9311","6am",14.587639,20.346759,51.12767,13.937936
"9312","6am",11.55448,27.001221,49.67425,11.770045
"9402","6am",13.150561,20.963104,51.22994,14.656391
"9403","6am",10.602348,21.052681,52.7483,15.596671
"9404","6am",9.746697,13.024058,61.58403,15.645213
"9405","6am",6.814426,18.060018,59.73461,15.390947
"9406","6am",17.481825,18.591028,49.18696,14.740186
"9407","6am",9.208157,21.970917,52.45213,16.368797
"9408","6am",7.767801,18.724827,52.18709,21.32028
"9409","6am",6.84243,20.61143,54.29568,18.250458
"9410","6am",15.336107,19.120628,51.52225,14.021016
"9411","6am",10.307807,19.677115,53.78376,16.231322
"9412","6am",9.083896,19.480247,55.5632,15.872662
"9413","6am",10.982986,19.274365,53.58481,16.157842
"9414","6am",13.407553,12.150336,58.72879,15.713319
"9501","6am",16.435152,24.528104,52.78096,6.255785
"9502","6am",14.404931,22.818899,50.12224,12.653929
"9503","6am",10.71289,19.911796,53.0796,16.295714
"9504","6am",8.289951,15.858616,58.96609,16.885345
"9505","6am",8.382639,16.96025,59.80547,14.851639
"9506","6am",15.798908,20.737859,52.67417,10.789062
"9507","6am",12.593384,23.18472,50.90333,13.318564
"9508","6am",10.664083,18.568859,57.53718,13.229874
"9509","6am",7.810592,14.463331,65.11817,12.607909
"9510","6am",8.363659,16.77759,57.38604,17.472712
"9511","6am",6.313499,17.842125,56.08556,19.758815
"9512","6am",11.21763,18.162128,53.36063,17.259607
"9513","6am",6.887577,11.3268,66.32722,15.458407
"7501","7am",8.991137,19.544688,57.01932,14.444853
"7502","7am",15.332931,12.309994,52.906,19.451074
"7503","7am",9.47909,14.824233,62.40441,13.292267
"7504","7am",7.310776,24.653676,57.36695,10.668594
"7505","7am",10.105857,17.162847,58.61027,14.121027
"7506","7am",8.08717,23.705666,51.69741,16.509753
"7507","7am",16.439371,18.74594,48.86409,15.950602
"7508","7am",11.798896,22.261937,48.7227,17.216463
"7509","7am",12.565064,19.714369,49.1697,18.550868
"7510","7am",8.524718,16.046637,50.56652,24.862128
"7511","7am",11.548301,19.107153,52.14184,17.202706
"7512","7am",10.742702,31.980792,44.37015,12.906357
"7513","7am",11.818174,16.972796,55.33032,15.87871
"7514","7am",10.134055,23.035683,51.14955,15.680707
"7701","7am",10.286417,25.868204,55.96613,7.87925
"7702","7am",9.137787,16.556366,63.4257,10.880151
"7703","7am",12.225966,23.290589,51.8632,12.620241
"7704","7am",14.0653,10.713353,56.99768,18.223671
"7705","7am",12.597745,9.399201,65.63882,12.364231
"7706","7am",7.986696,15.231993,56.58246,20.198848
"7707","7am",8.449037,12.355779,59.03444,20.160748
"7708","7am",13.477634,13.696713,54.0776,18.748049
"7709","7am",8.305717,12.010181,64.43831,15.245795
"7710","7am",9.835623,13.548694,61.66915,14.94653
"7711","7am",12.838798,9.571643,63.98186,13.607702
"7712","7am",9.481275,21.621396,49.44391,19.453419
"7713","7am",10.808593,13.115803,54.30587,21.769734
"7714","7am",13.487794,15.579839,49.13655,21.795812
"7715","7am",6.238611,13.309298,57.47733,22.974766
"7716","7am",14.60496,19.180846,57.60758,8.606612
"7801","7am",12.511264,13.738802,58.86016,14.88977
"7802","7am",8.862007,14.592961,54.35364,22.191395
"7803","7am",10.638311,13.108602,58.21426,18.038824
"7804","7am",12.423562,11.889042,54.82084,20.866559
"7805","7am",9.633548,18.689722,54.94761,16.729119
"7806","7am",7.395016,14.921328,60.80639,16.877269
"7807","7am",15.178017,17.076655,44.82881,22.916515
"7808","7am",10.668749,12.652884,64.48659,12.191775
"7809","7am",13.228417,19.522933,53.91598,13.332672
"7810","7am",6.700604,16.281504,54.67113,22.346759
"7811","7am",6.278245,18.116029,51.39203,24.2137
"7812","7am",12.513087,16.315012,49.94219,21.229708
"7813","7am",11.387409,6.759862,67.09715,14.755583
"7814","7am",8.012388,15.215362,56.07252,20.699732
"7815","7am",6.395338,22.149401,55.20619,16.249073
"7816","7am",10.188194,22.92305,59.10651,7.782245
"9101","7am",16.145005,24.167268,50.36322,9.324503
"9102","7am",8.701435,14.236138,60.94972,16.112705
"9103","7am",5.208799,16.782393,58.43743,19.571375
"9104","7am",6.310707,18.273732,53.65546,21.760105
"9105","7am",10.010909,15.884631,62.04709,12.057375
"9106","7am",16.921795,18.131561,47.72012,17.226522
