"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"7710","10am",0,0,0,0
"7711","10am",4078.658,5665.555,7880.749,3574.967
"7712","10am",0,0,0,0
"7713","10am",0,0,0,0
"7714","10am",0,3921.469,2267.278,0
"7715","10am",0,0,0,0
"7716","10am",0,7637.472,8759.763,6091.106
"7801","10am",0,0,0,0
"7802","10am",0,0,0,0
"7803","10am",0,10096.973,8737.749,4529.099
"7804","10am",0,0,0,0
"7805","10am",0,0,7420.808,5413.657
"7806","10am",0,6097.258,0,0
"7807","10am",0,3100.182,0,0
"7808","10am",0,2608.953,0,0
"7809","10am",0,0,0,4117.131
"7810","10am",0,0,0,0
"7811","10am",0,0,0,5365.039
"7812","10am",5140.57,18914.815,27797.773,19815.067
"7813","10am",0,0,0,0
"7814","10am",0,0,0,0
"7815","10am",0,0,3645.079,0
"7816","10am",5858.46,9392.212,20085.016,18864.494
"9101","10am",5876.547,11206.347,11226.849,10687.932
"9102","10am",0,0,0,0
"9103","10am",0,2423.195,0,0
"9104","10am",0,0,0,0
"9105","10am",4418.48,5186.527,4162.936,6154.411
"9106","10am",3867.774,6065.878,2924.177,4975.826
"9107","10am",0,0,0,0
"9108","10am",0,0,0,0
"9109","10am",0,5413.287,6179.172,3971.861
"9110","10am",0,3091.284,0,0
"9111","10am",2575.562,14118.57,8941.806,6097.34
"9112","10am",0,3581.443,4527.393,0
"9113","10am",6288.63,11141.928,12436.582,18537.503
"9114","10am",0,2528.446,3044.608,3676.065
"9201","10am",6128.993,10874.834,10587.362,10454.063
"9202","10am",0,3388.666,10029.052,8688.382
"9203","10am",9499.646,18073.67,21764.393,30925.276
"9204","10am",10366.37,15291.884,31098.916,25221.567
"9205","10am",8699.214,22586.77,36102.406,59992.639
"9206","10am",3484.552,9838.277,17227.809,15967.46
"9207","10am",0,6318.576,8636.376,13673.025
"9208","10am",4359.446,3638.758,8124.61,15542.957
"9209","10am",6246.79,11447.911,14929.187,24448.967
"9210","10am",3337.445,10967.064,9336.067,17536.405
"9211","10am",0,0,7497.482,11339.398
"9212","10am",0,3444.588,6851.498,11333.688
"9302","10am",0,0,0,0
"9303","10am",7546.219,13970.013,10629.501,8953.842
"9304","10am",7985.694,14243.72,12442.687,12060.206
"9305","10am",0,0,4026.544,0
"9306","10am",3482.949,7962.111,5472.33,0
"9307","10am",0,0,0,0
"9308","10am",0,0,4426.531,0
"9309","10am",6240.733,11304.51,10530.601,8746.483
"9310","10am",4760.88,0,4226.576,0
"9311","10am",5968.05,8789.48,7097.892,9672.894
"9312","10am",10807.117,18620.576,29087.578,36434.226
"9402","10am",4277.857,8105.787,13372.605,8804.632
"9403","10am",6079.834,11928.478,12665.117,16396.868
"9404","10am",0,6945.886,7715.269,0
"9405","10am",5734.647,6635.702,8828.253,11214.822
"9406","10am",7021.086,11595.304,8101.188,11276.916
"9407","10am",0,10299.146,7874.982,7489.504
"9408","10am",3823.972,7582.345,8989.569,0
"9409","10am",6713.544,11081.996,12185.834,9714.514
"9410","10am",0,2415.994,5290.414,0
"9411","10am",2414.892,3995.632,4805.558,0
"9412","10am",0,0,0,0
"9413","10am",3116.595,0,2403.367,0
"9414","10am",0,0,0,0
"9501","10am",0,6588.558,6023.359,7310.389
"9502","10am",3851.777,9954.159,7319.999,5393.801
"9503","10am",0,3525.337,0,0
"9504","10am",0,0,0,0
"9505","10am",0,5537.69,5103.236,5179.119
"9506","10am",0,5138.963,3655.38,0
"9507","10am",4853.394,2831.37,0,4490.963
"9508","10am",0,4403.616,7644.344,5325.563
"9509","10am",0,0,0,0
"9510","10am",0,4906.485,0,0
"9511","10am",5608.118,3193.094,0,2941.785
"9512","10am",0,0,0,0
"9513","10am",0,0,0,0
"7501","11am",21844.936,36544.682,46664.283,64196.311
"7502","11am",13806.443,32446.504,55732.666,60915.346
"7503","11am",21856.9,43280.317,74666.185,82281.796
"7504","11am",6609.857,22481.141,22500.467,26693.879
"7505","11am",4019.203,10603.642,15292.795,23731.111
"7506","11am",12473.504,22741.543,25137.788,24435.479
"7507","11am",9132.212,25988.716,25792.724,32577.919
"7508","11am",8113.181,9336.139,12828.323,25938.239
"7509","11am",12552.32,19035.791,39445.665,39343.489
"7510","11am",11726.977,13344.049,25020.853,27496.332
"7511","11am",8042.737,15552.881,27174.291,29958.334
"7512","11am",13268.977,12556.382,11008.17,10556.635
"7513","11am",9289.925,13868.262,14487.368,12822.853
"7514","11am",0,9570.707,10197.815,12175.394
"7701","11am",9484.586,19115.892,15077.214,5474.847
"7702","11am",2719.754,17665.942,14533.006,13932.972
"7703","11am",6417.036,11584.216,8602.404,6022.985
"7704","11am",2789.222,4242.002,3710.103,0
"7705","11am",0,0,0,0
"7706","11am",0,0,0,0
"7707","11am",0,0,0,0
